/arome_airtemp_6495_1081;/arome_airpress_6495_1081;/arome_winddir_6495_1081;/arome_windvel_6495_1081;/arome_airtemp_6495_1096;/arome_airpress_6495_1096;/arome_winddir_6495_1096;/arome_windvel_6495_1096;/arome_airtemp_6491_1087;/arome_airpress_6491_1087;/arome_winddir_6491_1087;/arome_windvel_6491_1087;/arome_airtemp_6486_1082;/arome_airpress_6486_1082;/arome_winddir_6486_1082;/arome_windvel_6486_1082;/arome_airtemp_6486_1093;/arome_airpress_6486_1093;/arome_winddir_6486_1093;/arome_windvel_6486_1093;YVIK-YtreVikna1-Sum-produksjon
10.79873;1020.1475;335.3302886;2.99704989;9.78848;1019.7775;339.50005419999997;2.6266623030000003;9.7665;1016.1325;332.88976099999996;2.9389863689999998;10.17764;1017.5625;318.590252;2.904784295;10.275780000000001;1018.3625;328.5186243;2.255148378;3.102199997
11.761619999999999;1019.90625;339.5562411;2.94489259;11.2001;1019.50625;341.72561349999995;3.221184314;10.832419999999999;1015.85625;336.4092338;3.619520309;10.98965;1017.30625;323.6316273;3.585771769;11.10635;1018.09625;332.54118289999997;2.9529180719999997;3.384833252
12.70913;1020.18375;342.583841;3.2899973960000004;12.57388;1019.77375;347.6297122;3.532211372;11.92788;1016.13375;339.5284559;3.92410277;12.03628;1017.55875;332.34673119999997;3.7187380930000002;11.9142;1018.36875;338.5648453;3.396041496;4.869016418
13.8544;1020.3106;350.1659089;3.2700613119999997;13.763570000000001;1019.8906;353.34119669999995;3.624882941;13.27334;1016.2606;344.92051299999997;3.770296617;13.3412;1017.6756;338.5773273;3.67881343;12.9872;1018.4756;339.8530502;3.3326690460000004;5.591683075
15.04165;1020.1475;350.9229249;3.1787356780000002;15.023579999999999;1019.7325;356.13908599999996;3.3432935880000003;14.4357;1016.1025;345.4437269;3.518468393;14.344870000000002;1017.5075;337.5882941;3.474614639;14.0944;1018.2925;339.3247789;3.0162928780000002;6.589616455
16.14248;1019.9725;343.70284960000004;3.2265181189999996;16.18838;1019.5675;349.4078477;3.3318702860000005;15.4418;1015.9475;338.5303958;3.6210837330000003;15.255270000000001;1017.3425;326.726647;3.6287784710000004;15.17324;1018.1375;331.9349101;3.0297970610000005;5.5550497739999996
17.74478;1019.4906;341.5383912;3.531685263;17.84927;1019.1006;347.8670486;3.1767507010000005;16.89565;1015.5006;337.3281654;3.681794822;16.60464;1016.8756;323.6353606;3.546420452;16.6681;1017.6756;336.9791665;2.189321407;3.5132499389999996
18.44766;1019.3731;335.5178785;3.23955946;18.70596;1018.9481;340.542091;3.210772905;17.82607;1015.3431;330.37368239999995;3.491119714;17.68594;1016.6781;313.857042;3.2946927319999997;17.821679999999997;1017.4431;321.8904367;2.534456081;2.999066605
19.167379999999998;1019.01375;331.61799269999995;3.1799131710000004;19.3168;1018.60875;335.5879176;3.1753151;18.588279999999997;1015.01375;325.89635330000004;3.409994857;18.54336;1016.35875;311.3795312;3.417483733;18.54824;1017.10875;315.910608;2.671438765;4.007749908
19.3212;1018.6569;327.7152343;3.412897505;19.4838;1018.2919;332.74389060000004;3.4878732460000004;18.8329;1014.6919;323.9146697;3.5642233510000003;18.8378;1016.0369;310.6939285;3.57891772;18.75625;1016.8019;314.5986581;2.9228922839999996;3.021233231
