VALS-Valsneset..-GS1-5-T4015A3 -0104;STORM-Vals-Vindhast-25km;STORM-Vals-Vindretn-25km;Target
10.43704557;9.7;140;10.77445221
10.15732765;10.0;140;11.1840539
10.77445221;9.7;141;11.10089302
11.1840539;9.4;143;10.80209017
11.10089302;9.1;144;10.81274939
10.80209017;9.2;141;10.38276267
10.81274939;9.4;137;10.64531422
10.38276267;9.5;134;10.42595267
10.64531422;9.4;135;10.28900719
10.42595267;9.3;137;10.13247848
10.28900719;9.2;138;10.96246099
10.13247848;9.2;138;10.73857498
10.96246099;9.3;138;10.683547500000001
10.73857498;9.3;138;10.94424152
10.683547500000001;9.3;139;10.59890246
10.94424152;9.4;139;10.58396673
10.59890246;9.4;140;10.31955647
10.58396673;9.3;139;10.15701771
10.31955647;9.2;139;9.575894594
10.15701771;9.1;138;9.073593616
9.575894594;9.3;137;9.28316474
9.073593616;9.6;136;6.925455809
9.28316474;9.9;133;10.80109763
6.925455809;10.0;135;10.85482454
10.80109763;10.0;137;10.13086724
10.85482454;10.1;139;10.7766211
10.13086724;9.9;139;10.65516663
10.7766211;9.8;138;10.04529214
10.65516663;9.6;138;10.618917699999999
10.04529214;9.5;137;10.99077845
10.618917699999999;9.4;137;11.02585268
10.99077845;9.3;136;10.8529036
11.02585268;9.2;136;10.55589676
10.8529036;9.1;136;10.6759274
10.55589676;9.6;135;10.95508504
10.6759274;9.4;138;11.08199358
10.95508504;9.1;141;10.69848156
11.08199358;8.9;144;10.71279502
10.69848156;8.0;147;9.552036524
10.71279502;7.0;149;4.652952909
9.552036524;6.1;152;0.522006989
4.652952909;5.0;153;0.196432978
0.522006989;3.8;153;0.259330004
0.196432978;2.7;154;0.17102799600000002
0.259330004;2.1;210;0.17102799600000002
0.17102799600000002;1.6;267;0.17102799600000002
0.17102799600000002;1.1;21;0.17102799600000002
0.17102799600000002;1.2;54;0.17102799600000002
0.17102799600000002;1.2;86;1.369153932
0.17102799600000002;1.3;119;2.953515887
1.369153932;2.4;126;2.408147037
2.953515887;3.6;134;3.4295448060000004
2.408147037;4.7;141;2.213573873
3.4295448060000004;4.7;145;1.7171568869999998
2.213573873;4.7;148;1.388053924
1.7171568869999998;4.7;152;0.9923969509999999
1.388053924;4.5;154;0.524423987
0.9923969509999999;4.2;156;0.26298599100000003
0.524423987;4.2;145;1.539808899
0.26298599100000003;4.2;145;2.709926903
1.539808899;4.1;146;2.623172879
2.709926903;4.1;146;2.342525959
2.623172879;3.9;140;1.966573834
2.342525959;3.6;135;1.787490904
1.966573834;3.4;129;0.288145985
1.787490904;3.3;130;0.20393297600000002
0.288145985;3.1;131;0.145001993
0.20393297600000002;3.0;132;0.145001993
0.145001993;2.9;122;0.220352992
0.145001993;2.7;113;0.193335995
0.220352992;2.9;110;0.208517995
0.193335995;3.7;110;0.5321689620000001
0.208517995;4.4;110;2.154890895
0.5321689620000001;5.2;110;1.620738924
2.154890895;5.5;111;0.999026984
1.620738924;5.7;111;1.662873894
0.999026984;6.0;112;3.6174908880000003
1.662873894;6.1;113;5.206066608
3.6174908880000003;6.3;115;3.5200779439999996
5.206066608;6.4;116;1.943893909
3.5200779439999996;6.5;116;2.577626884
1.943893909;6.6;116;1.697762877
2.577626884;6.9;102;0.46059797700000005
1.697762877;7.0;106;0.830042988
0.46059797700000005;7.1;110;3.4701328869999997
0.830042988;7.2;114;3.2266030310000002
3.4701328869999997;7.1;117;2.53765887
3.2266030310000002;7.1;120;3.067288876
2.53765887;7.0;123;3.773273826
3.067288876;6.8;120;3.3689417839999996
3.773273826;6.7;118;4.314056873
3.3689417839999996;6.5;115;4.975055695
4.314056873;6.7;107;4.56966877
4.975055695;7.0;98;3.3341779110000003
4.56966877;7.3;88;3.210678875
3.3341779110000003;7.4;90;2.575521946
3.210678875;7.4;93;1.968246877
2.575521946;7.5;95;1.890787899
1.968246877;7.6;96;2.649942994
1.890787899;7.8;98;2.9458338019999997
2.649942994;7.9;99;3.314472735
2.9458338019999997;7.9;99;3.3065407280000003
3.314472735;8.0;100;4.305690706
3.3065407280000003;8.0;100;4.1670717
4.305690706;7.9;102;6.019317627
4.1670717;7.7;105;6.68043983
6.019317627;7.6;104;5.114294648
6.68043983;7.7;107;3.607884765
5.114294648;7.7;110;4.627670765
3.607884765;7.8;113;4.03545475
4.627670765;7.9;121;4.972824812
4.03545475;8.0;128;7.840641737
4.972824812;8.1;136;8.753039597999999
7.840641737;8.3;137;8.45095253
8.753039597999999;8.6;139;8.166648626
8.45095253;8.8;140;5.889559865
8.166648626;8.3;137;4.329299808
5.889559865;7.8;135;4.197497845
4.329299808;7.5;132;4.800434709
4.197497845;7.5;131;6.326176762999999
4.800434709;7.4;131;6.962821484
6.326176762999999;7.4;130;6.882823467000001
6.962821484;7.2;129;5.99248445
6.882823467000001;6.9;129;4.483412862
5.99248445;6.7;128;2.9849339130000003
4.483412862;6.5;126;4.929075599
2.9849339130000003;6.4;123;2.7150079010000003
4.929075599;6.2;121;0.48296696299999997
2.7150079010000003;6.0;122;1.270811945
0.48296696299999997;5.9;122;0.256602973
1.270811945;5.2;121;1.329059929
0.256602973;4.9;136;2.5219808219999997
1.329059929;4.5;151;1.452002943
2.5219808219999997;4.2;166;1.252097875
1.452002943;3.8;194;0.70201996
1.252097875;3.3;223;0.42583499799999996
0.70201996;2.9;251;0.271102984
0.42583499799999996;3.4;266;0.38859297299999995
0.271102984;3.8;280;0.145001993
0.38859297299999995;4.3;295;0.145001993
0.145001993;3.2;339;0.145001993
0.145001993;2.0;23;0.145001993
0.145001993;0.5;184;0.145001993
0.145001993;1.0;157;0.155411992
0.145001993;1.6;130;0.145001993
0.155411992;2.1;103;0.266269989
0.145001993;2.9;99;0.359902985
0.266269989;3.6;95;0.606157973
0.359902985;4.4;91;0.36888796799999996
0.606157973;4.7;97;0.186952991
0.36888796799999996;5.1;104;0.11748799300000001
0.186952991;5.4;110;0.157828987
0.11748799300000001;5.8;116;1.443637013
0.157828987;6.2;122;7.370375752
1.443637013;6.8;124;6.104025722
7.370375752;7.3;127;5.009632587
6.104025722;7.8;131;6.897881507999999
5.009632587;8.3;134;6.537669897000001
6.897881507999999;8.3;136;7.450995684
6.537669897000001;8.2;138;7.482350587999999
7.450995684;8.2;140;8.778568745
7.482350587999999;8.6;141;10.76955843
8.778568745;9.0;141;10.55626822
10.76955843;9.4;142;9.581408501
10.55626822;8.9;141;8.837313652
9.581408501;8.3;140;7.081674576
8.837313652;8.0;132;5.886461735
7.081674576;7.8;135;8.694233656
5.886461735;7.7;139;8.657734632
8.694233656;7.5;142;6.073723792999999
8.657734632;6.6;149;4.342622995
6.073723792999999;5.7;156;2.552159905
4.342622995;4.8;163;1.53429395
2.552159905;4.5;155;0.47193799200000003
1.53429395;4.1;147;0.23714599
0.47193799200000003;3.8;139;0.906385958
0.23714599;4.4;137;3.626721859
0.906385958;5.1;134;7.829550505
3.626721859;6.2;134;5.7785780429999996
7.829550505;6.3;137;4.172834873
5.7785780429999996;6.3;140;5.74238801
4.172834873;6.4;143;6.151431799
5.74238801;5.6;148;4.788287759
6.151431799;4.9;153;3.345330775
4.788287759;4.1;158;3.582541823
3.345330775;4.2;151;2.13605386
3.582541823;4.4;144;1.8050889669999999
2.13605386;4.5;137;1.101518929
1.8050889669999999;4.3;138;0.47701998100000004
1.101518929;4.1;138;0.919708967
0.47701998100000004;5.4;136;1.180649936
0.919708967;5.2;163;1.01383692
1.180649936;4.9;190;1.359919935
1.01383692;4.7;217;0.798066974
1.359919935;4.7;214;0.537312955
0.798066974;4.6;211;0.571766958
0.537312955;4.6;208;1.221548945
0.571766958;5.1;212;1.4614219069999999
1.221548945;5.6;217;1.3816708919999998
1.4614219069999999;6.1;221;3.0562577839999996
1.3816708919999998;5.9;226;3.7627397780000003
3.0562577839999996;5.8;232;4.396039903
3.7627397780000003;5.8;258;3.000116706
4.396039903;6.1;254;1.398152918
3.000116706;6.4;251;1.1002809409999998
1.398152918;6.7;247;0.625491962
1.1002809409999998;6.0;249;0.49721998
0.625491962;5.3;252;0.6613699789999999
0.49721998;4.6;254;0.45359598100000004
0.6613699789999999;3.8;259;0.400242992
0.45359598100000004;3.1;264;0.305991985
0.400242992;2.3;269;0.126411989
0.305991985;2.4;233;0.126411989
0.126411989;2.4;198;0.126411989
0.126411989;3.5;162;0.126411989
0.126411989;3.2;181;0.126411989
0.126411989;2.8;199;0.126411989
0.126411989;2.5;218;0.126411989
0.126411989;2.2;225;0.0
0.126411989;1.8;233;0.0
0.0;1.5;240;0.0
0.0;1.6;227;0.0
0.0;1.8;215;0.0
0.0;1.9;202;0.0
0.0;2.1;201;0.0
0.0;2.2;201;0.0026030000000000003
0.0;2.6;149;0.026025998999999998
0.0026030000000000003;2.4;158;0.026025998999999998
0.026025998999999998;2.2;168;0.019518998
0.026025998999999998;2.0;177;0.0
0.019518998;2.1;205;0.0
0.0;2.1;234;0.0
0.0;2.2;262;0.0
0.0;2.2;271;0.0
0.0;2.3;279;0.0
0.0;2.3;288;0.0
0.0;2.2;274;0.0
0.0;2.0;261;0.0
0.0;1.5;240;0.0
0.0;1.1;252;0.0
0.0;0.7;265;0.0
0.0;0.3;277;0.0
0.0;0.9;277;0.078077994
0.0;1.4;278;0.10410399699999999
0.078077994;2.0;278;0.334990986
0.10410399699999999;2.3;290;0.21049999100000003
0.334990986;2.7;302;0.145001996
0.21049999100000003;3.0;314;0.145001996
0.145001996;3.0;313;0.145001996
0.145001996;3.1;313;0.5471030029999999
0.145001996;3.2;335;0.22307997899999998
0.5471030029999999;3.0;331;0.22307997899999998
0.22307997899999998;2.9;326;0.22307997899999998
0.22307997899999998;2.7;322;0.22307997899999998
0.22307997899999998;3.3;322;0.22307997899999998
0.22307997899999998;4.0;321;0.22307997899999998
0.22307997899999998;4.6;321;0.22307997899999998
0.22307997899999998;4.9;322;0.6209679539999999
0.22307997899999998;5.3;324;1.166894913
0.6209679539999999;5.6;325;1.4524369540000002
1.166894913;5.4;328;0.8117629590000001
1.4524369540000002;5.3;330;1.843445987
0.8117629590000001;4.9;340;2.189096868
1.843445987;5.0;344;1.101706952
2.189096868;5.2;347;1.2300389109999998
1.101706952;5.3;351;1.3717559869999998
1.2300389109999998;5.5;357;1.389045954
1.3717559869999998;5.8;3;2.147329867
1.389045954;6.0;9;2.939884901
2.147329867;5.9;9;3.052725792
2.939884901;5.8;10;3.254426837
3.052725792;5.7;10;2.815393686
3.254426837;6.0;10;3.8822107910000003
2.815393686;6.2;9;5.282223701
3.8822107910000003;7.4;1;3.306168973
5.282223701;7.3;359;5.5579767229999995
3.306168973;7.1;358;0.733994976
5.5579767229999995;7.0;356;2.1727378369999997
0.733994976;6.7;356;2.546705902
2.1727378369999997;6.3;355;1.660272956
2.546705902;6.0;355;1.761960864
1.660272956;5.6;355;2.220821857
1.761960864;5.1;354;2.113123953
2.220821857;4.7;354;2.225531936
2.113123953;4.6;0;1.4743729230000002
2.225531936;4.4;5;1.606732965
1.4743729230000002;4.1;1;2.319473833
1.606732965;3.7;8;1.811841965
2.319473833;3.4;16;1.013712972
1.811841965;3.0;23;0.412201986
1.013712972;2.3;24;0.5118439570000001
0.412201986;1.6;25;0.402101986
0.5118439570000001;0.9;26;0.32817598800000003
0.402101986;0.9;27;0.191042989
0.32817598800000003;1.0;27;0.122693997
0.191042989;1.0;28;0.122693997
0.122693997;0.8;43;0.122693997
0.122693997;0.7;59;0.122693997
0.122693997;1.7;55;0.122693997
0.122693997;1.6;84;0.122693997
0.122693997;1.5;112;0.122693997
0.122693997;1.4;141;0.122693997
0.122693997;1.1;151;0.122693997
0.122693997;0.7;161;0.122693997
0.122693997;0.4;171;0.122693997
0.122693997;0.9;114;0.122693997
0.122693997;1.4;58;0.122693997
0.122693997;1.9;1;0.122693997
0.122693997;1.6;355;0.122693997
0.122693997;1.4;350;0.125543997
0.122693997;2.0;300;0.122693997
0.125543997;2.4;279;0.122693997
0.122693997;2.7;259;0.122693997
0.122693997;3.1;238;0.122693997
0.122693997;3.3;236;0.053910997
0.122693997;3.5;235;0.386981986
0.053910997;3.7;233;0.989608943
0.386981986;3.7;232;1.191185951
0.989608943;3.7;231;0.923364967
1.191185951;3.7;230;0.9213199320000001
0.923364967;3.9;228;0.848137945
0.9213199320000001;4.2;225;1.189325929
0.848137945;3.9;247;1.043085963
1.189325929;3.7;247;0.464439981
1.043085963;3.6;246;0.326997973
0.464439981;3.4;246;0.271413982
0.326997973;3.4;248;0.271413982
0.271413982;3.4;249;0.271413982
0.271413982;3.4;251;0.271413982
0.271413982;3.3;259;0.271413982
0.271413982;3.3;266;0.271413982
0.271413982;3.2;274;0.271413982
0.271413982;3.1;280;0.271413982
0.271413982;3.1;287;0.271413982
0.271413982;2.0;310;0.271413982
0.271413982;2.1;289;0.271413982
0.271413982;2.1;269;0.271413982
0.271413982;2.2;248;0.34298598799999996
0.271413982;2.1;240;0.241669986
0.34298598799999996;2.0;232;0.241669986
0.241669986;1.9;224;0.241669986
0.241669986;2.2;193;0.241669986
0.241669986;2.4;162;0.241669986
0.241669986;2.7;131;0.241669986
0.241669986;2.8;124;0.241669986
0.241669986;2.8;118;0.241669986
0.241669986;2.8;109;0.512835979
0.241669986;3.4;108;0.648790941
0.512835979;4.1;108;1.0630379620000001
0.648790941;4.7;107;1.173214942
1.0630379620000001;4.3;108;0.543756962
1.173214942;4.0;108;0.46487397
0.543756962;3.6;109;0.468715981
0.46487397;3.9;94;0.712864995
0.468715981;4.2;79;0.997849971
0.712864995;4.5;64;1.072642952
0.997849971;5.1;67;1.7189538480000002
1.072642952;5.7;71;2.6966649289999998
1.7189538480000002;6.4;71;3.2631659510000004
2.6966649289999998;6.8;76;2.679933846
3.2631659510000004;7.2;81;2.746857822
2.679933846;7.6;86;4.9954429860000005
2.746857822;7.6;89;7.392188549
4.9954429860000005;7.7;91;6.036048889
7.392188549;7.7;94;4.7256386280000005
6.036048889;7.8;94;7.992706776
4.7256386280000005;8.0;95;9.005862712999999
7.992706776;8.1;95;6.985750675
9.005862712999999;8.3;99;4.303089857
6.985750675;8.4;104;5.219328642
4.303089857;8.7;105;5.869853735
5.219328642;9.0;107;7.905769587000001
5.869853735;9.4;108;10.81274748
7.905769587000001;9.7;110;9.63866663
10.81274748;9.3;112;6.1481468679999995
9.63866663;9.0;115;6.9934329989999995
6.1481468679999995;8.6;117;7.114949703
6.9934329989999995;8.4;117;8.132505655
7.114949703;8.1;116;7.365667582
8.132505655;7.9;116;6.958360672
7.365667582;8.0;114;4.999408722
6.958360672;8.2;113;6.717868805
4.999408722;8.4;112;7.603061676
6.717868805;8.9;115;5.128795862
7.603061676;9.4;117;5.6775095460000005
5.128795862;9.9;120;6.504144788
5.6775095460000005;9.7;121;9.075574636
6.504144788;9.6;123;10.61216283
9.075574636;9.4;124;7.858736515
10.61216283;9.1;125;6.566050053
7.858736515;8.8;126;8.387435913
6.566050053;8.5;127;6.959228754
8.387435913;8.4;130;8.197942495
6.959228754;8.4;132;10.32222152
8.197942495;8.3;134;9.933503627999999
10.32222152;8.2;136;10.18961191
9.933503627999999;8.2;138;9.960334063
10.18961191;8.1;140;8.782969713
9.960334063;7.6;139;8.032676458
8.782969713;7.2;137;5.807886839
8.032676458;6.7;136;3.5857628580000003
5.807886839;6.7;135;2.840985775
3.5857628580000003;6.7;134;2.344756901
2.840985775;6.7;133;4.732147694
2.344756901;6.7;133;5.672365546
4.732147694;6.6;132;6.229260921
5.672365546;6.9;133;3.1130808589999996
6.229260921;7.0;133;5.5620666739999995
3.1130808589999996;7.1;134;7.804701805
5.5620666739999995;7.2;134;9.275354862
7.804701805;7.3;134;10.02688837
9.275354862;7.5;134;9.609169722
10.02688837;7.6;134;11.02306461
9.609169722;7.5;133;8.513166428
11.02306461;7.4;133;4.738217831
8.513166428;7.3;132;10.33225989
4.738217831;7.1;136;9.092120886
10.33225989;7.0;139;9.960768938
9.092120886;6.9;139;9.881574869
9.960768938;6.7;141;9.049425364
9.881574869;6.4;142;6.682050942999999
9.049425364;6.2;144;5.638285756
6.682050942999999;5.8;143;4.826025724
5.638285756;5.4;142;4.263677835
4.826025724;5.0;141;3.1506937739999996
4.263677835;4.8;138;1.577608973
3.1506937739999996;4.6;134;1.9710978869999998
1.577608973;4.4;131;2.160034001
1.9710978869999998;3.9;125;2.107422948
2.160034001;3.3;118;1.265854985
2.107422948;4.1;127;1.4408489169999998
1.265854985;4.3;129;3.616187811
1.4408489169999998;4.4;132;4.218008757
3.616187811;4.6;134;3.7455739969999997
4.218008757;4.8;135;4.909557939
3.7455739969999997;4.9;137;6.175597667999999
4.909557939;5.1;138;5.23680377
6.175597667999999;5.2;139;5.367117524
5.23680377;5.3;139;3.841622829
5.367117524;5.4;140;1.737792969
3.841622829;5.3;143;2.529911816
1.737792969;5.2;146;1.925490916
2.529911816;4.3;156;1.071341991
1.925490916;4.2;163;0.36138798299999997
1.071341991;4.1;170;0.16061799599999999
0.36138798299999997;4.0;177;0.178339995
0.16061799599999999;3.2;187;0.328298971
0.178339995;2.3;198;0.20077198699999999
0.328298971;1.5;208;0.20077198699999999
0.20077198699999999;1.4;252;0.20077198699999999
0.20077198699999999;1.4;297;0.20077198699999999
0.20077198699999999;1.3;341;0.20077198699999999
0.20077198699999999;2.1;4;0.267943986
0.20077198699999999;2.9;27;0.527398974
0.267943986;4.0;51;0.291924991
0.527398974;4.4;72;0.24730898399999998
0.291924991;4.8;92;0.224132992
0.24730898399999998;5.2;113;1.554186925
0.224132992;5.5;117;4.7721148730000005
1.554186925;5.7;120;8.954554796
4.7721148730000005;6.0;124;4.593153715
8.954554796;6.3;129;1.825040936
4.593153715;6.5;135;3.54114598
1.825040936;6.8;140;5.338118553
3.54114598;6.5;141;4.529639006
5.338118553;6.3;141;3.441442728
4.529639006;6.3;144;3.8115696910000003
3.441442728;6.1;146;4.757490993
3.8115696910000003;5.9;147;4.500638843
4.757490993;5.7;149;2.583016813
4.500638843;5.0;151;2.736570835
2.583016813;4.3;153;2.479905784
2.736570835;3.6;155;1.8301849369999998
2.479905784;3.6;143;1.063347936
1.8301849369999998;3.6;131;2.162326932
1.063347936;3.6;119;4.389160872
2.162326932;4.2;120;1.2141129370000001
4.389160872;4.7;121;0.22450399
1.2141129370000001;5.1;126;2.834045887
0.22450399;5.4;130;6.28781867
2.834045887;5.7;135;5.339728475
6.28781867;6.0;139;8.527356386000001
5.339728475;6.0;139;9.113003731000001
8.527356386000001;5.9;138;8.728190899
9.113003731000001;5.9;138;8.724225521000001
8.728190899;5.7;139;9.30584383
8.724225521000001;5.4;139;8.604752779
9.30584383;5.2;140;5.402934551
8.604752779;4.9;141;4.094941854
5.402934551;4.5;142;3.525159955
4.094941854;4.7;143;1.1663979290000002
3.525159955;4.4;142;1.701355934
1.1663979290000002;4.1;140;1.971841872
1.701355934;3.8;139;1.619684875
1.971841872;3.9;134;1.070782989
1.619684875;3.9;130;1.114902973
1.070782989;4.0;125;0.409411959
1.114902973;4.2;123;0.31813596899999996
0.409411959;4.4;122;0.269492976
0.31813596899999996;4.6;120;0.241050985
0.269492976;5.7;125;0.453223951
0.241050985;6.8;129;4.891709805
0.453223951;7.7;136;9.257509232
4.891709805;8.1;137;10.85556769
9.257509232;8.4;138;11.20549345
10.85556769;8.8;139;10.37625527
11.20549345;8.4;139;10.65498185
10.37625527;7.9;139;9.92972374
10.65498185;7.5;139;10.73826456
9.92972374;7.2;139;10.4517312
10.73826456;7.0;139;9.804488897
10.4517312;6.7;139;10.05898547
9.804488897;6.6;139;9.904069662000001
10.05898547;6.5;138;10.03903246
9.904069662000001;6.5;138;8.627990723
10.03903246;6.3;138;8.344368696
8.627990723;6.1;139;5.592739582
8.344368696;5.9;139;2.881138861
5.592739582;5.5;143;3.542818785
2.881138861;5.1;147;2.135617971
3.542818785;4.7;151;1.1583429570000001
2.135617971;4.3;147;0.557266995
1.1583429570000001;3.9;143;0.23782898100000002
0.557266995;3.5;139;0.478817977
0.23782898100000002;4.2;137;0.21867999100000002
0.478817977;5.0;136;0.21874199100000002
0.21867999100000002;6.0;136;1.41928497
0.21874199100000002;6.0;137;6.769423722999999
1.41928497;6.1;139;6.6430125239999995
6.769423722999999;6.1;140;8.396977901
6.6430125239999995;6.1;139;10.24866509
8.396977901;6.1;137;8.56769681
10.24866509;6.1;136;9.850220442000001
8.56769681;6.0;136;10.01077557
9.850220442000001;5.9;135;8.113108635
10.01077557;5.8;135;5.194417833999999
8.113108635;5.8;136;8.964592695
5.194417833999999;5.7;136;5.789482951
8.964592695;6.2;139;2.994166732
5.789482951;6.5;141;7.253940582
2.994166732;6.7;144;6.029108882
7.253940582;7.0;146;2.1939918990000002
6.029108882;6.8;144;2.739979923
2.1939918990000002;6.6;141;4.570909739
2.739979923;6.4;139;2.661343932
4.570909739;6.4;137;2.2925189440000002
2.661343932;6.5;135;6.759324551000001
2.2925189440000002;6.5;133;10.32521272
6.759324551000001;6.6;133;9.19
10.32521272;6.7;134;10.01
9.19;7.0;134;9.39736867
10.01;7.5;135;9.862055779
9.39736867;8.0;135;10.85817122
9.862055779;8.5;136;9.19740057
10.85817122;8.7;137;10.53544855
9.19740057;8.8;138;7.0372447970000005
10.53544855;9.0;139;10.16154099
7.0372447970000005;8.8;138;11.21813583
10.16154099;8.5;138;11.25940418
11.21813583;8.3;137;11.11706829
11.25940418;8.3;135;11.09209442
11.11706829;8.4;134;8.875112534
11.09209442;8.9;133;4.9174889330000005
8.875112534;9.7;134;4.558576584
4.9174889330000005;10.5;135;11.29044962
4.558576584;11.3;136;11.25543833
11.29044962;11.0;138;11.29993105
11.25543833;10.6;140;11.35254049
11.29993105;10.3;142;11.1968174
11.35254049;10.2;142;11.08769369
11.1968174;10.2;143;10.87446642
11.08769369;10.1;143;10.83530474
10.87446642;10.1;144;10.996171
10.83530474;10.0;144;11.08831453
10.996171;10.8;144;10.99158335
11.08831453;10.4;145;10.88624239
10.99158335;9.9;147;11.03774977
10.88624239;9.5;148;11.07028246
11.03774977;8.9;147;10.768070699999999
11.07028246;8.4;145;10.79205227
10.768070699999999;7.8;144;10.63248777
10.79205227;7.7;143;9.628813505
10.63248777;7.7;142;7.6596355439999995
9.628813505;7.6;141;8.991547823
7.6596355439999995;8.0;142;11.02120447
8.991547823;8.5;142;11.32645178
11.02120447;9.5;139;11.24732161
11.32645178;9.9;139;10.78957176
11.24732161;10.3;140;11.13677263
10.78957176;10.7;140;11.07988787
11.13677263;10.4;140;10.98780394
11.07988787;10.0;139;11.03632355
10.98780394;9.7;139;10.60503578
11.03632355;10.1;139;9.346556425
10.60503578;10.5;139;9.123166561
9.346556425;10.9;139;8.950589657
9.123166561;11.5;138;10.72252464
8.950589657;12.0;137;11.15325546
10.72252464;13.6;135;10.85296583
11.15325546;12.8;134;11.08224154
10.85296583;12.1;134;10.96983433
11.08224154;11.3;133;10.82086658
10.96983433;11.7;135;8.98231554
10.82086658;12.0;136;7.673641682
8.98231554;12.4;138;5.303478956
7.673641682;12.4;139;9.046946526000001
5.303478956;12.4;139;9.056427479
9.046946526000001;12.4;140;9.030524731
9.056427479;11.3;138;8.796229362
9.030524731;10.2;135;8.916258335
8.796229362;10.8;133;8.94197464
8.916258335;10.9;136;8.871332645
8.94197464;11.0;140;8.971223354
8.871332645;11.1;143;8.919729233
8.971223354;10.6;144;8.856336594
8.919729233;10.1;144;10.32544351
8.856336594;9.6;145;11.18176031
10.32544351;9.6;144;11.25079107
11.18176031;9.5;144;11.15889406
11.25079107;9.5;143;11.21323967
11.15889406;9.7;143;11.26603556
11.21323967;9.8;143;10.98495245
11.26603556;9.9;142;11.20196295
10.98495245;9.9;142;11.12115526
11.20196295;9.9;142;11.16255093
11.12115526;9.9;142;10.91362953
11.16255093;9.6;140;11.04146862
10.91362953;9.2;139;10.91864872
11.04146862;8.9;137;11.04871845
10.91864872;9.2;138;10.87837124
11.04871845;9.4;139;10.50818253
10.87837124;9.7;140;11.07325649
10.50818253;10.1;140;11.11415339
11.07325649;10.6;140;11.09500694
11.11415339;10.9;140;11.18014812
11.09500694;11.0;140;10.83567762
11.18014812;11.1;140;11.19093037
10.83567762;11.2;140;11.13045263
11.19093037;11.1;140;11.18640757
11.13045263;10.9;140;10.81473136
11.18640757;10.8;140;11.16372919
10.81473136;10.2;138;11.04537249
11.16372919;9.7;137;11.21522331
11.04537249;9.1;135;10.938292500000001
11.21522331;9.7;135;10.22462392
10.938292500000001;10.4;136;11.04121971
10.22462392;11.6;136;11.18560266
11.04121971;11.9;135;11.0089345
11.18560266;12.3;133;10.718931199999998
11.0089345;12.6;132;9.608117222999999
10.718931199999998;13.3;132;8.946375847
9.608117222999999;13.9;133;8.148493052000001
8.946375847;14.6;133;8.921278477000001
8.148493052000001;14.5;133;8.84760046
8.921278477000001;14.3;132;8.584552765
8.84760046;14.2;132;8.772435665
8.584552765;14.4;132;8.977544785
8.772435665;14.6;132;8.715053331
8.977544785;13.3;131;8.564164887999999
8.715053331;13.4;132;11.07226563
8.564164887999999;13.4;134;10.71062827
11.07226563;13.5;135;11.34374094
10.71062827;12.2;135;10.91214418
11.34374094;10.8;136;9.463115454
10.91214418;9.5;136;8.168445587
9.463115454;9.3;134;8.676447392
8.168445587;9.2;132;9.565979958
8.676447392;9.0;130;7.043130636
9.565979958;8.6;128;8.171047688
7.043130636;8.3;127;7.087560654
8.171047688;8.6;134;7.604300499
7.087560654;8.4;135;8.741575718
7.604300499;8.2;136;9.295742512
8.741575718;8.0;137;9.81347394
9.295742512;7.9;136;10.83691549
9.81347394;7.8;136;10.35729313
10.83691549;7.7;135;9.586428165
10.35729313;7.3;134;9.269282817999999
9.586428165;7.0;132;7.9521205429999995
9.269282817999999;6.6;131;8.983183622
7.9521205429999995;6.2;135;6.155891895
8.983183622;5.9;139;4.165026903
6.155891895;5.7;147;3.021060944
4.165026903;4.9;147;2.2894208430000003
3.021060944;4.0;146;1.159892946
2.2894208430000003;3.2;146;0.291304991
1.159892946;2.8;140;0.275936976
0.291304991;2.3;133;0.22307999399999998
0.275936976;1.9;127;0.22307999399999998
0.22307999399999998;1.8;118;0.22307999399999998
0.22307999399999998;1.8;108;0.22307999399999998
0.22307999399999998;1.7;99;0.22307999399999998
0.22307999399999998;2.6;130;0.22307999399999998
0.22307999399999998;3.5;160;0.62617296
0.22307999399999998;2.8;213;1.689272881
0.62617296;5.1;220;2.185068846
1.689272881;7.5;227;5.5333136320000005
2.185068846;9.8;234;7.8483865260000005
5.5333136320000005;10.2;234;6.814288616
7.8483865260000005;10.7;233;7.45173955
6.814288616;11.1;233;7.4753487110000005
7.45173955;11.7;235;11.37837982
7.4753487110000005;12.2;238;11.33779287
11.37837982;12.8;240;11.26764679
11.33779287;11.9;245;11.13466501
11.26764679;11.1;249;10.54548502
11.13466501;10.7;257;8.8228755
10.54548502;10.0;255;6.431891918
8.8228755;9.2;252;4.9360789060000005
6.431891918;8.5;250;6.622873782999999
4.9360789060000005;8.1;252;5.864338397999999
6.622873782999999;7.6;253;5.480764866
5.864338397999999;7.2;255;4.035207927
5.480764866;7.4;257;3.331203818
4.035207927;7.5;258;2.498743951
3.331203818;7.7;260;3.990837812
2.498743951;7.3;261;3.048325896
3.990837812;6.9;263;0.581991985
3.048325896;7.5;253;1.722362936
0.581991985;6.9;261;1.9925379159999999
1.722362936;6.4;270;1.40732497
1.9925379159999999;5.8;278;1.9555429819999999
1.40732497;5.8;278;3.02279675
1.9555429819999999;5.7;279;4.13931191
3.02279675;5.7;279;3.165380955
4.13931191;5.9;270;3.607885838
3.165380955;6.1;262;1.716971993
3.607885838;6.3;253;1.140929967
1.716971993;6.5;252;2.4510298969999997
1.140929967;6.8;252;3.5236098769999997
2.4510298969999997;7.2;252;3.971814752
