STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindretn-25km;/arome_airtemp_6491_1087;/arome_airpress_6491_1087;okning_1_time_frem;okning_2_time_frem;okning_3_time_frem;Target
9.7;139;13.99453;1004.285;0.29999999999999893;0.6999999999999993;0.5999999999999996;37.32043018
9.4;140;14.10244;1004.7525;0.40000000000000036;0.3000000000000007;0.09999999999999964;36.22381519
9.0;141;14.204;1005.2175;-0.09999999999999964;-0.3000000000000007;-0.40000000000000036;35.35441504
9.1;143;14.204;1005.62375;-0.20000000000000107;-0.3000000000000007;0.40000000000000036;35.66434741
9.3;146;14.08315;1006.10875;-0.09999999999999964;0.6000000000000014;1.200000000000001;30.816
9.4;148;13.8998;1006.7944;0.7000000000000011;1.3000000000000007;2.0;20.16
8.7;149;13.7975;1007.0431;0.5999999999999996;1.299999999999999;1.4999999999999991;19.40669934
8.1;149;13.234520000000002;1007.9525;0.6999999999999993;0.8999999999999995;1.0999999999999996;13.95949915
7.4;150;13.0082;1008.2894;0.20000000000000018;0.40000000000000036;1.0;10.86003284
7.2;150;12.99185;1008.6169;0.20000000000000018;0.7999999999999998;0.6000000000000005;14.573216
7.0;149;12.97085;1009.17125;0.5999999999999996;0.40000000000000036;0.2999999999999998;13.08959949
6.4;144;13.00088;1009.5881;-0.1999999999999993;-0.2999999999999998;-0.5;11.19086609
6.6;144;12.93447;1009.66;-0.10000000000000053;-0.3000000000000007;-0.20000000000000018;13.42099963
6.7;143;12.86074;1009.7675;-0.20000000000000018;-0.09999999999999964;0.10000000000000053;18.77903271
6.9;143;12.94888;1009.6275;0.10000000000000053;0.3000000000000007;0.40000000000000036;17.34056604
6.8;144;12.84805;1009.61;0.20000000000000018;0.2999999999999998;0.39999999999999947;14.74491602
6.6;145;12.7621;1009.4481;0.09999999999999964;0.1999999999999993;0.2999999999999998;17.00784937
6.5;146;12.81753;1009.1625;0.09999999999999964;0.20000000000000018;0.2999999999999998;23.50284888
6.4;144;12.82217;1008.51375;0.10000000000000053;0.20000000000000018;0.10000000000000053;19.67269922
6.3;142;12.7057;1008.7431;0.09999999999999964;0.0;-0.10000000000000053;14.679832399999999
6.2;140;12.55874;1008.6044;-0.09999999999999964;-0.20000000000000018;-0.5;14.36496619
6.3;140;12.4357;1008.42125;-0.10000000000000053;-0.40000000000000036;-0.40000000000000036;14.09547382
6.4;139;12.42227;1008.29;-0.2999999999999998;-0.2999999999999998;-0.1999999999999993;16.17958527
6.7;137;12.6122;1008.6669;0.0;0.10000000000000053;0.10000000000000053;12.24863275
6.7;137;12.58804;1008.6244;0.10000000000000053;0.10000000000000053;0.5;17.60666602
6.6;138;12.76602;1008.4906;0.0;0.39999999999999947;0.8999999999999995;16.89276599
6.6;138;12.5463;1008.59375;0.39999999999999947;0.8999999999999995;1.2999999999999998;19.55721533
6.2;140;12.47793;1008.24;0.5;0.9000000000000004;1.1000000000000005;15.95973242
5.7;142;12.620999999999999;1008.0706;0.40000000000000036;0.6000000000000005;0.7000000000000002;14.82758276
5.3;144;12.64053;1007.97375;0.20000000000000018;0.2999999999999998;0.5;10.07299963
5.1;137;12.51553;1007.40375;0.09999999999999964;0.2999999999999998;0.0;8.588516235
5.0;131;12.3517;1007.31875;0.20000000000000018;-0.09999999999999964;-0.2999999999999998;6.039316437
4.8;124;12.34072;1007.1025;-0.2999999999999998;-0.5;-0.6000000000000005;7.715916228999999
5.1;124;12.24575;1006.825;-0.20000000000000018;-0.3000000000000007;-0.20000000000000018;10.93851624
5.3;123;12.403960000000001;1006.5569;-0.10000000000000053;0.0;0.09999999999999964;14.44451569
5.4;108;12.62515;1006.1594;0.10000000000000053;0.20000000000000018;0.3000000000000007;15.41249915
5.3;108;12.7985;1005.9181;0.09999999999999964;0.20000000000000018;-0.10000000000000053;10.05909961
5.2;108;13.8815;1005.25375;0.10000000000000053;-0.20000000000000018;-0.39999999999999947;9.089366058
5.1;108;13.762839999999999;1004.8244;-0.3000000000000007;-0.5;-0.8000000000000007;10.97781598
5.4;109;13.45156;1004.405;-0.1999999999999993;-0.5;-0.5999999999999996;8.070449554
5.6;111;13.257470000000001;1003.955;-0.3000000000000007;-0.40000000000000036;-0.40000000000000036;16.5194989
5.9;112;12.9435;1004.22125;-0.09999999999999964;-0.09999999999999964;-0.1999999999999993;14.66024951
6.0;108;12.72085;1003.61375;0.0;-0.09999999999999964;-0.2999999999999998;9.892332763999999
6.0;105;12.44888;1003.205;-0.09999999999999964;-0.2999999999999998;-0.5;15.67954919
6.1;101;12.28457;1002.7131;-0.20000000000000018;-0.40000000000000036;-0.7000000000000002;17.10738281
6.3;102;12.275780000000001;1002.3894;-0.20000000000000018;-0.5;-0.5;17.24523267
6.5;103;12.268460000000001;1001.9375;-0.2999999999999998;-0.2999999999999998;-0.40000000000000036;17.15378223
6.8;100;12.18472;1001.75375;0.0;-0.10000000000000053;-0.10000000000000053;19.62963245
6.8;101;12.173;1001.2994;-0.10000000000000053;-0.10000000000000053;-0.40000000000000036;23.17146545
6.9;102;12.11978;1000.795;0.0;-0.2999999999999998;-0.6999999999999993;25.76313232
6.9;103;12.2504;1000.475;-0.2999999999999998;-0.6999999999999993;-1.0;20.70038245
7.2;105;12.45156;1000.06;-0.39999999999999947;-0.7000000000000002;-0.5;21.85339856
7.6;106;12.642000000000001;999.65;-0.3000000000000007;-0.10000000000000053;0.1999999999999993;24.47563196
7.9;108;12.84365;999.73;0.20000000000000018;0.5;0.7000000000000002;23.82548254
7.7;104;13.02505;999.4606;0.2999999999999998;0.5;0.40000000000000036;21.81186597
7.4;101;13.151760000000001;998.9281;0.20000000000000018;0.10000000000000053;0.10000000000000053;20.19319897
7.2;97;13.12856;998.8331;-0.09999999999999964;-0.09999999999999964;0.10000000000000053;25.44888196
7.3;95;13.1149;998.69875;0.0;0.20000000000000018;0.39999999999999947;29.86903162
7.3;94;13.0087;998.6694;0.20000000000000018;0.39999999999999947;0.5;26.95658228
7.1;91;13.10098;998.4225;0.1999999999999993;0.2999999999999998;0.5;25.54041614
6.9;91;12.893460000000001;998.25125;0.10000000000000053;0.3000000000000007;0.40000000000000036;11.24338287
6.8;91;12.5978;998.0169;0.20000000000000018;0.2999999999999998;0.39999999999999947;13.20179938
6.6;91;12.35317;997.6956;0.09999999999999964;0.1999999999999993;0.2999999999999998;18.22671558
6.5;89;12.12612;997.6731;0.09999999999999964;0.20000000000000018;0.40000000000000036;11.04893274
6.4;88;11.97354;997.54875;0.10000000000000053;0.3000000000000007;0.5;14.64913287
6.3;86;11.9086;997.21125;0.20000000000000018;0.39999999999999947;0.5999999999999996;16.48899884
6.1;87;11.84805;997.0231;0.1999999999999993;0.39999999999999947;0.39999999999999947;12.42876624
5.9;87;11.792869999999999;996.96375;0.20000000000000018;0.20000000000000018;0.3000000000000007;6.869966338999999
5.7;88;11.82852;996.77375;0.0;0.10000000000000053;0.0;10.43551624
5.7;80;11.9181;996.62625;0.10000000000000053;0.0;-0.5999999999999996;10.41313284
5.6;71;12.01113;996.5281;-0.10000000000000053;-0.7000000000000002;-1.3000000000000007;9.686949402
5.7;67;12.3776;996.78125;-0.5999999999999996;-1.2000000000000002;-1.7999999999999998;17.21353241
6.3;78;12.36245;996.575;-0.6000000000000005;-1.2000000000000002;-1.2999999999999998;21.52249878
6.9;90;12.42715;996.5244;-0.5999999999999996;-0.6999999999999993;-0.7999999999999998;21.10103259
7.5;101;12.51626;996.3219;-0.09999999999999964;-0.20000000000000018;-0.2999999999999998;22.66588245
7.6;104;12.69766;996.2025;-0.10000000000000053;-0.20000000000000018;-0.20000000000000018;23.73124854
7.7;108;12.99893;996.1775;-0.09999999999999964;-0.09999999999999964;-0.09999999999999964;25.36751575
7.8;111;13.15518;995.95625;0.0;0.0;0.0;28.98489917
7.8;120;13.3837;995.8369;0.0;0.0;0.39999999999999947;26.87606567
7.8;130;13.5519;995.7281;0.0;0.39999999999999947;0.7999999999999998;30.35706494
7.8;139;13.648829999999998;995.2831;0.39999999999999947;0.7999999999999998;0.39999999999999947;27.76741565
7.4;132;13.506979999999999;995.0575;0.40000000000000036;0.0;0.10000000000000053;25.59816614
7.0;126;13.3063;994.90375;-0.40000000000000036;-0.2999999999999998;-0.09999999999999964;22.09023267
7.4;131;13.153220000000001;994.65125;0.10000000000000053;0.3000000000000007;0.40000000000000036;30.09934888
7.3;128;12.767000000000001;994.4781;0.20000000000000018;0.2999999999999998;-0.10000000000000053;34.56348218
7.1;125;13.06484;994.1844;0.09999999999999964;-0.3000000000000007;-0.6000000000000005;34.06106445
7.0;122;13.1022;993.9581;-0.40000000000000036;-0.7000000000000002;-1.0999999999999996;31.88058203
7.4;124;13.08608;993.6375;-0.2999999999999998;-0.6999999999999993;-0.1999999999999993;29.03421606
7.7;126;13.09658;993.1825;-0.39999999999999947;0.10000000000000053;0.6000000000000005;18.81026575
8.1;128;13.0768;992.95875;0.5;1.0;1.5;28.17748254
7.6;127;13.05337;993.0419;0.5;1.0;1.2999999999999998;29.12596484
7.1;127;12.95547;992.5744;0.5;0.7999999999999998;1.0;15.68049927
6.6;126;12.90908;992.345;0.2999999999999998;0.5;1.3999999999999995;8.945199829
6.3;125;12.85854;991.94;0.20000000000000018;1.0999999999999996;1.7000000000000002;11.10398303
6.1;125;12.80557;991.4825;0.8999999999999995;1.5;2.0999999999999996;5.734016479
5.2;116;12.9191;991.375;0.6000000000000005;1.2000000000000002;1.8000000000000003;8.217033142
4.6;111;12.8522;991.0894;0.5999999999999996;1.1999999999999997;1.5999999999999996;6.481716492
4.0;106;12.8185;990.8075;0.6000000000000001;1.0;1.4;4.2478498689999995
3.4;101;12.8273;990.4775;0.3999999999999999;0.7999999999999998;1.1999999999999997;3.2314665369999998
3.0;98;12.8185;989.97125;0.3999999999999999;0.7999999999999998;1.2;2.5238666530000002
2.6;96;12.86636;989.63125;0.3999999999999999;0.8;1.2000000000000002;2.2430000000000003
2.2;93;12.8798;989.365;0.40000000000000013;0.8000000000000003;1.2000000000000002;2.375
1.8;102;12.9125;989.1544;0.40000000000000013;0.8;0.30000000000000004;2.375
1.4;112;12.89736;989.10375;0.3999999999999999;-0.10000000000000009;-0.6000000000000001;2.375
1.0;121;12.8649;988.885;-0.5;-1.0;-1.5;2.40025
1.5;162;12.78213;988.74375;-0.5;-1.0;-1.1;2.456300003
2.0;203;12.70376;988.7556;-0.5;-0.6000000000000001;-0.7000000000000002;2.300633316
2.5;229;12.59097;988.72625;-0.10000000000000009;-0.20000000000000018;-0.2999999999999998;2.416800003
2.6;230;12.5541;988.6344;-0.10000000000000009;-0.19999999999999973;-0.10000000000000009;2.552366669
2.7;231;12.52383;989.07875;-0.09999999999999964;0.0;0.20000000000000018;2.583983322
2.8;232;12.46987;989.3406;0.09999999999999964;0.2999999999999998;0.3999999999999999;2.630099991
2.7;215;12.4269;989.3669;0.20000000000000018;0.30000000000000027;-0.09999999999999964;2.61431665
2.5;199;12.41348;989.30125;0.10000000000000009;-0.2999999999999998;-0.6000000000000001;2.437233337
2.4;182;12.40273;989.36125;-0.3999999999999999;-0.7000000000000002;-1.1;2.406599945
2.8;167;12.37515;989.175;-0.30000000000000027;-0.7000000000000002;-1.2000000000000002;3.818983246
3.1;152;12.341460000000001;988.8244;-0.3999999999999999;-0.8999999999999999;-1.3000000000000003;5.162833206
3.5;137;12.39053;988.93;-0.5;-0.9000000000000004;-1.4000000000000004;7.228949828999999
4.0;133;12.472560000000001;988.815;-0.40000000000000036;-0.9000000000000004;-1.2999999999999998;7.926899627999999
4.4;129;12.5629;988.5806;-0.5;-0.8999999999999995;-1.3999999999999995;8.39896637
4.9;125;12.62832;988.8806;-0.39999999999999947;-0.8999999999999995;-1.2999999999999998;8.806249572999999
5.3;123;12.64712;988.1325;-0.5;-0.9000000000000004;-1.2999999999999998;11.14613281
5.8;122;12.6896;988.00875;-0.40000000000000036;-0.7999999999999998;-1.2000000000000002;16.55426538
6.2;120;12.82925;987.8756;-0.39999999999999947;-0.7999999999999998;-1.2000000000000002;11.88638281
6.6;120;13.0922;987.7856;-0.40000000000000036;-0.8000000000000007;-0.5;17.50526587
7.0;119;13.35024;987.2994;-0.40000000000000036;-0.09999999999999964;0.20000000000000018;19.11409937
7.4;119;13.490620000000002;987.6494;0.3000000000000007;0.6000000000000005;0.9000000000000004;20.8375824
7.1;117;13.899070000000002;987.63625;0.2999999999999998;0.5999999999999996;0.09999999999999964;25.67091589
6.8;114;14.0724;987.1081;0.2999999999999998;-0.20000000000000018;-0.7000000000000002;27.50723206
6.5;112;14.234520000000002;986.87375;-0.5;-1.0;-1.2999999999999998;29.49358179
7.0;121;14.67275;987.0306;-0.5;-0.7999999999999998;-0.7000000000000002;29.40924902
7.5;130;14.55044;987.3681;-0.2999999999999998;-0.20000000000000018;-0.09999999999999964;31.54168164
7.8;131;14.46914;987.395;0.09999999999999964;0.20000000000000018;0.2999999999999998;29.66198267
7.7;129;13.930570000000001;987.725;0.10000000000000053;0.20000000000000018;0.2999999999999998;20.35068262
7.6;128;13.726220000000001;987.5444;0.09999999999999964;0.1999999999999993;0.39999999999999947;23.51438232
7.5;126;13.720120000000001;987.5175;0.09999999999999964;0.2999999999999998;0.40000000000000036;26.25539905
7.4;129;13.7267;987.3;0.20000000000000018;0.3000000000000007;0.5;27.25928284
7.2;133;13.663;987.0525;0.10000000000000053;0.2999999999999998;0.40000000000000036;23.3967323
7.1;136;13.8173;986.60125;0.1999999999999993;0.2999999999999998;0.5;25.09848218
6.9;137;13.615620000000002;986.3081;0.10000000000000053;0.3000000000000007;0.40000000000000036;22.06159924
6.8;137;13.34707;986.1719;0.20000000000000018;0.2999999999999998;0.2999999999999998;22.76018237
6.6;138;13.16055;986.1244;0.09999999999999964;0.09999999999999964;-0.40000000000000036;27.0187489
6.5;140;12.97402;986.28125;0.0;-0.5;-0.09999999999999964;21.7080658
6.5;142;12.88735;986.52625;-0.5;-0.09999999999999964;0.2999999999999998;18.39269861
7.0;146;12.900780000000001;987.13125;0.40000000000000036;0.7999999999999998;1.2000000000000002;15.03386621
6.6;144;12.92935;987.2031;0.39999999999999947;0.7999999999999998;1.0999999999999996;16.11538245
6.2;142;12.869530000000001;986.6325;0.40000000000000036;0.7000000000000002;1.1000000000000005;10.60146631
5.8;140;13.038;986.9994;0.2999999999999998;0.7000000000000002;1.0;7.769816284
5.5;139;13.082180000000001;987.3444;0.40000000000000036;0.7000000000000002;0.5999999999999996;11.22106635
5.1;139;13.05386;987.3069;0.2999999999999998;0.1999999999999993;0.1999999999999993;14.94178284
4.8;138;13.04873;987.0275;-0.10000000000000053;-0.10000000000000053;-0.20000000000000018;8.482166504
4.9;137;13.153960000000001;986.86125;0.0;-0.09999999999999964;-0.1999999999999993;10.81788293
4.9;135;13.1984;986.66;-0.09999999999999964;-0.1999999999999993;-0.39999999999999947;8.982032837
5.0;134;13.22476;986.6306;-0.09999999999999964;-0.2999999999999998;0.2999999999999998;11.14088293
5.1;130;13.3329;986.6631;-0.20000000000000018;0.39999999999999947;0.0;10.31116632
5.3;127;13.48867;986.50125;0.5999999999999996;0.20000000000000018;-0.20000000000000018;10.28891614
4.7;117;13.405420000000001;986.6019;-0.39999999999999947;-0.7999999999999998;-1.2000000000000002;11.90238287
5.1;120;13.524070000000002;986.555;-0.40000000000000036;-0.8000000000000007;-0.7000000000000002;9.465449615
5.5;123;13.56826;986.6181;-0.40000000000000036;-0.2999999999999998;-0.20000000000000018;9.173499817
5.9;126;13.6498;986.56125;0.10000000000000053;0.20000000000000018;0.3000000000000007;12.51284961
5.8;131;13.6276;986.3131;0.09999999999999964;0.20000000000000018;0.7000000000000002;10.85984967
5.7;137;13.5668;986.0875;0.10000000000000053;0.6000000000000005;1.0;11.23994928
5.6;142;13.82705;986.09375;0.5;0.8999999999999995;1.3999999999999995;10.41798273
5.1;147;13.595120000000001;985.8375;0.39999999999999947;0.8999999999999995;0.7999999999999998;10.37689954
4.7;153;13.40884;985.70375;0.5;0.40000000000000036;0.2999999999999998;6.425433044
4.2;158;13.2433;985.77375;-0.09999999999999964;-0.20000000000000018;-0.7000000000000002;5.738466582999999
4.3;157;13.0309;985.4894;-0.10000000000000053;-0.6000000000000005;-0.2999999999999998;5.8419331670000005
4.4;157;12.5431;985.4494;-0.5;-0.1999999999999993;0.10000000000000053;3.949727127
4.9;139;12.60122;985.8156;0.3000000000000007;0.6000000000000005;0.9000000000000004;3.190049881
4.6;148;12.49868;985.80125;0.2999999999999998;0.5999999999999996;0.6999999999999997;3.578933228
4.3;158;12.4247;985.7956;0.2999999999999998;0.3999999999999999;0.5999999999999996;3.084099899
4.0;167;12.40933;986.3606;0.10000000000000009;0.2999999999999998;0.3999999999999999;2.7097332610000002
3.9;185;12.36074;986.7625;0.19999999999999973;0.2999999999999998;-0.10000000000000009;2.57788327
3.7;202;12.23965;987.22125;0.10000000000000009;-0.2999999999999998;-0.5999999999999996;2.4644832919999997
3.6;220;12.26455;987.2994;-0.3999999999999999;-0.6999999999999997;-1.1;2.322883301
4.0;230;12.24575;987.6406;-0.2999999999999998;-0.7000000000000002;-0.5;2.209249954
4.3;240;12.09243;987.4469;-0.40000000000000036;-0.20000000000000018;-0.10000000000000053;2.161716675
4.7;250;12.051169999999999;987.64125;0.20000000000000018;0.2999999999999998;0.10000000000000053;2.135
4.5;241;11.98013;987.85375;0.09999999999999964;-0.09999999999999964;0.2999999999999998;2.135
4.4;232;11.9557;987.9619;-0.1999999999999993;0.20000000000000018;0.6000000000000005;2.135
4.6;244;12.208639999999999;989.1006;0.39999999999999947;0.7999999999999998;1.1999999999999997;2.135
4.2;246;12.235;989.30875;0.40000000000000036;0.8000000000000003;1.1;2.135
3.8;248;12.2853;989.4975;0.3999999999999999;0.6999999999999997;1.0;2.135
3.4;250;12.23306;989.6831;0.2999999999999998;0.6000000000000001;0.8999999999999999;2.135
3.1;242;12.08657;989.9681;0.30000000000000027;0.6000000000000001;0.7000000000000002;2.135
2.8;233;11.99648;990.15;0.2999999999999998;0.3999999999999999;0.5999999999999996;2.135
2.5;225;12.35928;989.98875;0.10000000000000009;0.2999999999999998;0.3999999999999999;2.135
2.4;224;12.38223;990.1419;0.19999999999999973;0.2999999999999998;0.3999999999999999;2.135
2.2;224;12.39443;990.2656;0.10000000000000009;0.20000000000000018;0.20000000000000018;2.135
2.1;223;12.31265;990.4056;0.10000000000000009;0.10000000000000009;0.8;2.135
2.0;222;12.2897;990.3969;0.0;0.7;0.3999999999999999;2.135
2.0;220;12.292869999999999;990.47;0.7;0.3999999999999999;0.0;2.135
1.3;214;12.27236;990.7894;-0.30000000000000004;-0.7;-0.9999999999999998;2.139283325
1.6;213;12.29824;991.08125;-0.3999999999999999;-0.6999999999999997;-0.7999999999999998;2.168
2.0;213;12.31484;991.485;-0.2999999999999998;-0.3999999999999999;-0.6000000000000001;2.168
2.3;212;12.38223;992.3244;-0.10000000000000009;-0.30000000000000027;-0.40000000000000036;2.168
2.4;230;12.43643;992.8531;-0.20000000000000018;-0.30000000000000027;-0.3999999999999999;2.168
2.6;248;12.468160000000001;993.1825;-0.10000000000000009;-0.19999999999999973;-0.19999999999999973;2.168
2.7;266;12.52163;993.4719;-0.09999999999999964;-0.09999999999999964;-0.19999999999999973;2.168
2.8;278;12.47622;993.5275;0.0;-0.10000000000000009;0.19999999999999973;2.168
2.8;290;12.4694;993.7444;-0.10000000000000009;0.19999999999999973;0.3999999999999999;2.168
2.9;302;12.59023;993.9544;0.2999999999999998;0.5;0.2999999999999998;2.168
2.6;306;12.53726;994.47875;0.20000000000000018;0.0;0.20000000000000018;2.168
2.4;310;12.42178;994.6825;-0.20000000000000018;0.0;0.2999999999999998;2.168
2.6;343;12.2985;995.4875;0.20000000000000018;0.5;0.7000000000000002;2.168
2.4;343;12.27334;996.0831;0.2999999999999998;0.5;0.3999999999999999;2.168
2.1;342;12.27407;996.14125;0.20000000000000018;0.10000000000000009;0.10000000000000009;2.168
1.9;342;12.19326;996.67;-0.10000000000000009;-0.10000000000000009;-0.20000000000000018;2.168
2.0;333;12.192039999999999;997.00375;0.0;-0.10000000000000009;-0.2999999999999998;2.168
2.0;323;12.09292;997.35;-0.10000000000000009;-0.2999999999999998;-0.3999999999999999;2.168
2.1;314;12.10977;997.4219;-0.19999999999999973;-0.2999999999999998;-0.5;2.168
2.3;317;12.1852;997.8131;-0.10000000000000009;-0.30000000000000027;-0.40000000000000036;2.168
2.4;321;12.19106;997.7994;-0.20000000000000018;-0.30000000000000027;-0.3999999999999999;2.168
2.6;324;12.05483;998.2925;-0.10000000000000009;-0.19999999999999973;-0.6000000000000001;2.168
2.7;324;12.07437;998.4494;-0.09999999999999964;-0.5;-0.5;2.168
2.8;325;12.14565;998.7;-0.40000000000000036;-0.40000000000000036;-0.5;2.168
3.2;334;12.21377;999.5444;0.0;-0.09999999999999964;-0.09999999999999964;2.168
3.2;333;12.19326;999.4981;-0.09999999999999964;-0.09999999999999964;-0.5;2.324716614
3.3;332;12.22158;999.805;0.0;-0.40000000000000036;-0.9000000000000004;4.607349731
3.3;331;12.29653;1000.3325;-0.40000000000000036;-0.9000000000000004;-1.2999999999999998;6.836932922000001
3.7;330;12.43276;1000.8294;-0.5;-0.8999999999999995;-1.2999999999999998;6.7048331910000005
4.2;329;12.20474;1001.4106;-0.39999999999999947;-0.7999999999999998;-1.2999999999999998;7.457132812999999
4.6;328;12.0187;1001.81875;-0.40000000000000036;-0.9000000000000004;-1.3000000000000007;12.74656604
5.0;331;12.00576;1002.215;-0.5;-0.9000000000000004;-0.9000000000000004;13.09416644
5.5;334;12.010639999999999;1002.3244;-0.40000000000000036;-0.40000000000000036;-0.5;10.31011603
5.9;337;12.057030000000001;1002.3081;0.0;-0.09999999999999964;-0.7999999999999998;8.086499664
5.9;338;11.96304;1002.7069;-0.09999999999999964;-0.7999999999999998;-0.8999999999999995;9.831566223
6.0;340;11.86807;1003.04;-0.7000000000000002;-0.7999999999999998;-0.9000000000000004;11.0540329
6.7;348;11.32583;1004.06375;-0.09999999999999964;-0.20000000000000018;-0.2999999999999998;19.5855658
6.8;348;11.6835;1004.41125;-0.10000000000000053;-0.20000000000000018;-0.5;20.63503198
6.9;349;11.49868;1004.7206;-0.09999999999999964;-0.39999999999999947;-0.7999999999999998;19.68601526
7.0;349;11.32925;1005.265;-0.2999999999999998;-0.7000000000000002;-1.0;22.68174902
7.3;355;11.55386;1005.7625;-0.40000000000000036;-0.7000000000000002;-0.7000000000000002;25.07671594
7.7;2;11.4181;1006.13375;-0.2999999999999998;-0.2999999999999998;-0.39999999999999947;24.0594823
8.0;8;11.6061;1006.6831;0.0;-0.09999999999999964;-0.09999999999999964;22.92679895
8.0;6;11.45352;1006.9225;-0.09999999999999964;-0.09999999999999964;0.0;24.23303259
8.1;4;11.3776;1007.6175;0.0;0.09999999999999964;0.1999999999999993;22.58158203
8.1;2;11.228660000000001;1008.1019;0.09999999999999964;0.1999999999999993;-0.3000000000000007;20.73711572
8.0;2;10.82925;1008.4375;0.09999999999999964;-0.40000000000000036;-0.1999999999999993;23.384282100000004
7.9;1;10.92324;1008.835;-0.5;-0.29999999999999893;-0.09999999999999964;21.54413232
8.4;354;10.90884;1009.62125;0.20000000000000107;0.40000000000000036;0.6000000000000005;21.08448218
8.2;352;10.99575;1010.51625;0.1999999999999993;0.39999999999999947;0.7999999999999989;19.74973218
8.0;351;10.8561;1011.0706;0.20000000000000018;0.5999999999999996;0.9000000000000004;13.85651611
7.8;349;10.99502;1011.8756;0.39999999999999947;0.7000000000000002;1.0999999999999996;13.41229956
7.4;351;10.84463;1012.5844;0.3000000000000007;0.7000000000000002;0.7000000000000002;14.84291602
7.1;353;11.06362;1012.8944;0.39999999999999947;0.39999999999999947;0.2999999999999998;18.5751322
6.7;355;11.192039999999999;1013.8756;0.0;-0.09999999999999964;-0.09999999999999964;13.23761621
6.7;356;11.30142;1013.8225;-0.09999999999999964;-0.09999999999999964;0.40000000000000036;16.08136609
6.8;358;11.236469999999999;1014.305;0.0;0.5;1.0999999999999996;12.18809937
6.8;359;11.21182;1014.8175;0.5;1.0999999999999996;1.0;9.638949463
6.3;359;11.3002;1015.2;0.5999999999999996;0.5;1.0;5.9479164120000005
5.7;359;11.24648;1015.695;-0.09999999999999964;0.40000000000000036;1.0;5.119699738
5.8;356;11.20767;1016.32625;0.5;1.0999999999999996;1.5999999999999996;3.924816574
5.3;352;11.23745;1016.77;0.5999999999999996;1.0999999999999996;1.2000000000000002;4.314033234
4.7;347;11.1874;1016.76125;0.5;0.6000000000000005;0.6000000000000005;3.987033264
4.2;343;11.09585;1017.17;0.10000000000000053;0.10000000000000053;0.20000000000000018;4.386699799
4.1;341;11.05972;1017.1431;0.0;0.09999999999999964;0.19999999999999973;4.0422499080000005
4.1;339;11.045069999999999;1017.3181;0.09999999999999964;0.19999999999999973;0.19999999999999973;3.7374333039999996
4.0;337;11.04604;1018.025;0.10000000000000009;0.10000000000000009;0.20000000000000018;2.9670999910000004
3.9;339;11.07998;1017.3381;0.0;0.10000000000000009;0.6999999999999997;2.884
3.9;342;11.11025;1017.7469;0.10000000000000009;0.6999999999999997;1.1999999999999997;2.773
3.8;344;11.123439999999999;1017.8019;0.5999999999999996;1.0999999999999996;1.0;2.773
3.2;334;11.12832;1017.4619;0.5;0.40000000000000036;0.6000000000000001;2.773
2.7;325;11.1879;1017.77375;-0.09999999999999964;0.10000000000000009;0.30000000000000027;2.773
2.8;321;11.17202;1017.8944;0.19999999999999973;0.3999999999999999;0.5999999999999996;2.773
2.6;301;11.24526;1017.90375;0.20000000000000018;0.3999999999999999;-0.10000000000000009;2.6210000000000004
2.4;280;11.2194;1018.1556;0.19999999999999973;-0.30000000000000027;-0.8000000000000003;2.545
2.2;260;10.98354;1018.2675;-0.5;-1.0;-1.5;2.6888833310000004
2.7;258;10.74697;1017.91875;-0.5;-1.0;-1.1999999999999997;2.7643499910000005
3.2;255;10.673;1017.8406;-0.5;-0.6999999999999997;-0.7999999999999998;2.680783279
3.7;253;10.74404;1017.7669;-0.19999999999999973;-0.2999999999999998;-0.5;2.740816605
3.9;253;10.30996;1017.8144;-0.10000000000000009;-0.30000000000000027;-0.5000000000000004;3.353866547
4.0;252;10.20767;1017.47375;-0.20000000000000018;-0.40000000000000036;-0.5;3.432549957
4.2;252;10.392719999999999;1017.0119;-0.20000000000000018;-0.2999999999999998;-0.39999999999999947;3.920099884
4.4;256;10.6681;1016.5631;-0.09999999999999964;-0.1999999999999993;-0.39999999999999947;5.033133133
4.5;261;10.85195;1016.47375;-0.09999999999999964;-0.2999999999999998;-0.40000000000000036;5.920449737999999
4.6;261;11.23794;1016.825;-0.20000000000000018;-0.3000000000000007;-0.5;5.561283127
4.8;256;11.03164;1016.6381;-0.10000000000000053;-0.2999999999999998;0.5;4.2860000000000005
4.9;251;11.1525;1016.5231;-0.1999999999999993;0.6000000000000005;1.3000000000000003;4.2211832430000005
5.1;246;11.16982;1016.4906;0.7999999999999998;1.4999999999999996;2.3;4.197599838
4.3;265;11.216460000000001;1016.0294;0.6999999999999997;1.5;1.5;3.6441000060000004
3.6;283;11.31826;1015.6894;0.8000000000000003;0.8000000000000003;0.7000000000000002;3.26631662
2.8;302;11.81216;1015.3675;0.0;-0.10000000000000009;-0.10000000000000009;3.162599945
2.8;287;11.75747;1014.5756;-0.10000000000000009;-0.10000000000000009;-0.10000000000000009;3.459216614
2.9;273;11.69717;1014.4056;0.0;0.0;-0.10000000000000009;2.993516647
2.9;258;11.7421;1014.3044;0.0;-0.10000000000000009;0.10000000000000009;2.658933304
2.9;254;11.7565;1014.0556;-0.10000000000000009;0.10000000000000009;-0.10000000000000009;2.215216629
3.0;251;11.78164;1013.7794;0.20000000000000018;0.0;-0.20000000000000018;2.124333328
