YVIK-YtreVikna1.-G1-T4015A3 -0104;RRS.S2502.Gunit.M1 G1.AVL;YVIK-YtreVikna1.-G2-T4015A3 -0104;RRS.S2502.Gunit.M2 G1.AVL;YVIK-YtreVikna1.-G3-T4015A3 -0104;RRS.S2502.Gunit.M3 G1.AVL;YVIK-YtreVikna1.-G4-T4015A3 -0104;RRS.S2502.Gunit.M4 G1.AVL;YVIK-YtreVikna1.-G5-T4015A3 -0104;RRS.S2502.Gunit.M5 G1.AVL;YVIK-YtreVikna1.-G6-T4015A3 -0104;RRS.S2502.Gunit.M6 G1.AVL;YVIK-YtreVikna1.-G7-T4015A3 -0104;RRS.S2502.Gunit.M7 G1.AVL;YVIK-YtreVikna1.-G8-T4015A3 -0104;RRS.S2502.Gunit.M8 G1.AVL;YVIK-YtreVikna1.-G9-T4015A3 -0104;RRS.S2502.Gunit.M9 G1.AVL;YVIK-YtreVikna1-G10-T4015A3 -0104;RRS.S2502.Gunit.M10 G1.AVL;YVIK-YtreVikna1-G11-T4015A3 -0104;RRS.S2502.Gunit.M11 G1.AVL;YVIK-YtreVikna1-G12-T4015A3 -0104;RRS.S2502.Gunit.M12 G1.AVL;YVIK-YtreVikna1-G13-T4015A3 -0104;RRS.S2502.Gunit.M13 G1.AVL;YVIK-YtreVikna1-G14-T4015A3 -0104;RRS.S2502.Gunit.M14 G1.AVL;YVIK-YtreVikna1-G15-T4015A3 -0104;RRS.S2502.Gunit.M15 G1.AVL;YVIK-YtreVikna1-G16-T4015A3 -0104;RRS.S2502.Gunit.M16 G1.AVL;YVIK-YtreVikna1-G17-T4015A3 -0104;RRS.S2502.Gunit.M17 G1.AVL;YVIK-YtreVikna1-Sum-produksjon;DNMI_75410...........T0015A3-0120;/arome_windvel_6481_1056;DNMI_75220...........T0015A3-0120;/arome_windvel_6482_1114;DNMI_75550...........T0015A3-0120;/arome_windvel_6520_1098;STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindretn-25km;/arome_windvel_6491_1087;/arome_airtemp_6491_1087;/arome_airtemp_6495_1081;/arome_airpress_6495_1081;/arome_winddir_6495_1081;/arome_windvel_6495_1081;/arome_airtemp_6495_1096;/arome_airpress_6495_1096;/arome_winddir_6495_1096;/arome_windvel_6495_1096;/arome_airtemp_6491_1087;/arome_airpress_6491_1087;/arome_winddir_6491_1087;/arome_windvel_6491_1087;/arome_windvel_6491_1087;/arome_windvel_6491_1087;/arome_airtemp_6486_1082;/arome_airpress_6486_1082;/arome_winddir_6486_1082;/arome_windvel_6486_1082;/arome_airtemp_6486_1093;/arome_airpress_6486_1093;/arome_winddir_6486_1093;/arome_windvel_6486_1093;Target
0.059000000000000004;1;0.21600000000000003;1;0.16399999999999998;1;0.10099999999999999;1;0.162;1;0.298;1;0.299;1;0.162;1;0.14800000000000002;1;0.015;1;0.036000000000000004;1;0.06;1;0.059933334000000005;1;0.08118333400000001;1;0.008;1;0.1;1;0.069;1;2.038116669;1.8333333330000001;4.626199438;1.8;2.16821088;1.8333333330000001;4.30351536;4.3;4.2;4.1;43;2.233412238;13.33584;13.657620000000001;1010.5381;44.90637073;2.4846612180000003;13.7831;1010.1281;45.46565277;2.856604776;13.33584;1006.5081;42.46807149;2.563530323;2.233412238;2.255107892;13.2372;1007.7931;37.22069965;2.3767108080000003;13.6;1008.5131;36.53088623;1.980411846;2.392
0.21600000000000003;1;0.21600000000000003;1;0.16399999999999998;1;0.10099999999999999;1;0.162;1;0.298;1;0.299;1;0.162;1;0.14800000000000002;1;0.015;1;0.036000000000000004;1;0.06;1;0.10800000000000001;1;0.13;1;0.08800000000000001;1;0.1;1;0.069;1;2.372;1.9111111109999999;4.322685749;2.4;2.1879462480000003;1.9111111109999999;4.704907755;4.2;4.1;4.1;41;2.255107892;13.4186;13.802879999999998;1010.4381;46.82461801;2.681114001;13.860999999999999;1009.9881;45.10764046;2.8026746460000003;13.4186;1006.3931;41.10431894;2.233412238;2.255107892;2.300711157;13.4274;1007.6981;36.13668804;2.464388243;13.700339999999999;1008.3881;32.60456238;1.995690475;2.476583313
0.21600000000000003;1;0.21600000000000003;1;0.16399999999999998;1;0.10099999999999999;1;0.162;1;0.298;1;0.299;1;0.162;1;0.14800000000000002;1;0.015;1;0.036000000000000004;1;0.06;1;0.10800000000000001;1;0.13;1;0.10800000000000001;1;0.1;1;0.069;1;2.392;1.6444444440000001;4.730355874;1.5;2.325848868;1.6444444440000001;5.442242748;4.1;4.1;4.0;40;2.300711157;13.47817;13.88442;1010.1044;43.52136823;2.721714654;13.91128;1009.6894;45.17556377;2.7705398239999997;13.47817;1006.0594;39.53682291;2.255107892;2.300711157;1.6025759019999999;13.5226;1007.3444;35.74880195;2.554470007;13.69253;1008.0644;35.03741159;2.042427898;3.060199905
0.161;1;0.21600000000000003;1;0.16399999999999998;1;0.10099999999999999;1;0.15260000599999998;1;0.298;1;0.299;1;0.162;1;0.14800000000000002;1;0.015;1;0.036000000000000004;1;0.06;1;0.191333313;1;0.195649994;1;0.10800000000000001;1;0.1;1;0.069;1;2.476583313;2.122222222;4.7055516289999995;0.8;2.3035928919999997;2.122222222;5.317830009;4.1;4.0;3.7;38;1.6025759019999999;13.39175;14.052879999999998;1009.805;53.77901356;1.8088480690000002;13.75845;1009.375;53.84586170000001;1.98388684;13.39175;1005.78;49.44331026;2.300711157;1.6025759019999999;1.5154234130000002;13.44985;1007.095;42.6895938;1.9390783630000001;13.432279999999999;1007.805;33.99004658;1.546466933;4.709749908
0.161;1;0.21600000000000003;1;0.17868331899999998;1;0.19588333100000002;1;0.12575;1;0.298;1;0.23425;1;0.17471664399999998;1;0.17226666300000001;1;0.09755000300000001;1;0.036000000000000004;1;0.128483337;1;0.253933319;1;0.231;1;0.161216644;1;0.1765;1;0.218966644;1;3.060199905;2.555555556;4.975201684;2.3;2.5468199769999997;2.555555556;5.502000856;4.0;3.7;3.4;33;1.5154234130000002;13.152000000000001;13.93276;1009.7406;44.41807186;1.659514242;13.713529999999999;1009.3106;45.68528983;1.910574424;13.152000000000001;1005.7206;42.02474652;1.6025759019999999;1.5154234130000002;1.6294976780000001;13.2765;1007.0406;35.402895799999996;1.753716847;13.29897;1007.7356;20.36205786;1.41691715;4.7039165039999995
0.205033325;1;0.21600000000000003;1;0.26899999999999996;1;0.25358331300000003;1;0.17300000000000001;1;0.245100006;1;0.226;1;0.271;1;0.35600000000000004;1;0.228;1;0.228266663;1;0.261583313;1;0.377583313;1;0.3235;1;0.281583313;1;0.406;1;0.388516663;1;4.709749908;2.933333333;3.295028022;2.6;1.6869650269999998;2.933333333;4.200397251;3.7;3.4;3.1;27;1.6294976780000001;13.16787;13.836329999999998;1009.83375;26.78358271;2.042866036;13.89834;1009.37375;32.99232983;2.379240102;13.16787;1005.81375;23.17458462;1.5154234130000002;1.6294976780000001;2.876723792;13.0165;1007.17875;25.33682071;1.928652139;13.30605;1007.84875;5.245200563;1.368980384;4.836966553
0.249716644;1;0.199516663;1;0.276666626;1;0.194116669;1;0.20929998800000002;1;0.229833313;1;0.309899963;1;0.271;1;0.341;1;0.228;1;0.18175;1;0.252483337;1;0.42908331299999997;1;0.417200012;1;0.23604998800000002;1;0.326799988;1;0.3515;1;4.7039165039999995;3.13;3.100275433;3.0;1.8323064340000002;3.13;4.549678753999999;3.4;3.1;3.3;22;2.876723792;13.137839999999999;13.3649;1009.7425;24.40247795;2.406480749;13.605129999999999;1009.3425;30.40978042;2.596002078;13.137839999999999;1005.6225;22.87500771;1.6294976780000001;2.876723792;3.00325115;13.01724;1006.8425;21.78097648;2.9347020880000003;13.19546;1007.5625;23.57961907;2.338937497;4.026516464
0.274766663;1;0.22399999999999998;1;0.274216675;1;0.226;1;0.15510000599999998;1;0.21489999399999998;1;0.334883301;1;0.271;1;0.267950012;1;0.26681665;1;0.272399963;1;0.215283325;1;0.400733337;1;0.36679998799999997;1;0.27839996300000003;1;0.38126666299999995;1;0.41245001200000003;1;4.836966553;3.62;3.519070227;2.8;1.76003921;3.62;5.394622585;3.1;3.3;3.6;22;3.00325115;12.93936;13.015039999999999;1009.485;36.9058032;3.1100519710000003;13.26016;1009.085;36.62921632;2.837224852;12.93936;1005.425;35.61586543;2.876723792;3.00325115;0.912000437;13.05508;1006.805;51.40046322;2.66270116;13.215720000000001;1007.56;46.77672921;1.5558088669999999;2.494
0.24346664399999998;1;0.176666656;1;0.12906665;1;0.19;1;0.11221666;1;0.197833313;1;0.33;1;0.17133331300000001;1;0.263;1;0.21171664399999998;1;0.319533325;1;0.194266663;1;0.30156665;1;0.246266663;1;0.24444998199999998;1;0.340466675;1;0.35466662600000004;1;4.026516464;3.9;5.536292246;1.8;2.084683208;3.9;5.9765595760000005;3.3;3.6;3.0;22;0.912000437;12.92422;13.151270000000002;1009.3719;42.11263868;2.300861587;13.280660000000001;1008.8719;31.14995142;2.675063136;12.92422;1005.5769;232.5636077;3.00325115;0.912000437;1.43784869;13.1293;1007.0569;275.26833819999996;2.422866179;13.222560000000001;1007.6969;247.7306958;1.674225461;2.494
0.113;1;0.016;1;0.098;1;0.11800000000000001;1;0.033;1;0.017;1;0.33;1;0.156;1;0.263;1;0.166;1;0.019;1;0.18;1;0.11699999999999999;1;0.19899999999999998;1;0.153;1;0.25;1;0.266;1;2.494;4.23;0.9821460479999999;1.3;1.4382961269999999;4.23;6.141127569;3.6;3.0;3.1;153;1.43784869;13.340720000000001;13.390039999999999;1009.45;14.57354359;1.506265189;13.559470000000001;1008.965;17.96614398;0.734844554;13.340720000000001;1005.415;358.4084504;0.912000437;1.43784869;1.026984833;13.63125;1006.835;10.83335587;0.857856156;13.87246;1007.52;1.933443908;0.6832885009999999;3.596679703
0.113;1;0.016;1;0.098;1;0.11800000000000001;1;0.033;1;0.017;1;0.33;1;0.156;1;0.263;1;0.166;1;0.019;1;0.18;1;0.11699999999999999;1;0.19899999999999998;1;0.153;1;0.25;1;0.266;1;2.494;4.5;4.279251532;2.1;1.075862321;4.5;6.531312662;3.0;3.1;3.1;166;1.026984833;13.55703;13.6293;1009.6856;338.89236980000004;1.047966178;13.9745;1009.1556;225.23919229999998;1.003931167;13.55703;1005.7056;288.0369467;1.43784869;1.026984833;2.40830763;14.13662;1007.0706;205.9311293;1.420216202;14.3339;1007.7606;209.6517336;1.889956133;8.622533081
0.18392981;1;0.15875;1;0.212416656;1;0.20433331300000002;1;0.109050003;1;0.140716644;1;0.322516663;1;0.22735000600000002;1;0.31020001199999997;1;0.25568331899999996;1;0.083866669;1;0.18618331899999999;1;0.17981665;1;0.221716644;1;0.20543331899999998;1;0.280716675;1;0.314;1;3.596679703;4.67;3.471325797;4.1;1.4338093669999998;4.67;6.076677778;3.1;3.1;3.2;180;2.40830763;12.9601;13.63882;1010.2706;178.2873306;1.5949737130000001;13.7477;1009.8656;218.07592569999997;3.407230068;12.9601;1006.2456;202.24745249999998;1.026984833;2.40830763;4.687092431;13.1232;1007.5806;191.4093625;4.404442493;13.4308;1008.3506;202.4011854;3.9045292000000003;14.12169897
0.44625;1;0.338133301;1;0.57731665;1;0.67843335;1;0.38375;1;0.47458331299999995;1;0.40620001200000005;1;0.39583331299999996;1;0.287149963;1;0.601216675;1;0.505283325;1;0.477349976;1;0.643449951;1;0.730516602;1;0.52543335;1;0.610733276;1;0.540900024;1;8.622533081;5.56;3.4370505189999996;6.3;4.869900058;5.56;5.24328578;3.1;3.2;3.5;193;4.687092431;13.22354;13.373439999999999;1010.5;172.92884730000003;4.41244789;13.309470000000001;1010.21;176.656201;3.5949683589999997;13.22354;1006.525;170.3721961;2.40830763;4.687092431;4.856074598999999;13.37783;1007.715;166.53507150000002;6.249899275;13.132229999999998;1008.74;175.51042569999998;5.423360072;20.96411536
0.81056665;1;0.508433289;1;1.021199951;1;1.0817832029999999;1;0.585449951;1;0.859549927;1;0.764483276;1;0.686199951;1;0.37711663799999995;1;1.0320998540000001;1;0.756333252;1;0.89743335;1;0.821716675;1;0.958299927;1;0.950799927;1;0.91556665;1;1.094666504;1;14.12169897;5.88;4.010138003;8.1;4.305901363;5.88;3.1118075739999997;3.2;3.5;3.7;240;4.856074598999999;13.3527;13.9562;1010.4344;128.7560935;2.826204768;13.09194;1010.3794;168.0173802;5.561297913;13.3527;1006.4444;169.36366930000003;4.687092431;4.856074598999999;3.801068864;13.74526;1007.5944;190.3965136;6.148485652000001;13.10073;1008.7244;186.21370380000002;7.061685665;29.98033203
1.2115998540000001;1;0.6790999759999999;1;1.433399902;1;1.4972331540000001;1;1.4319165040000001;1;1.05056665;1;0.910616577;1;0.987133301;1;1.149216553;1;1.5435332030000002;1;1.356550049;1;1.338899902;1;1.343300049;1;1.489716553;1;1.364399902;1;0.990233276;1;1.186699951;1;20.96411536;6.83;3.211268654;8.2;4.262393123;6.83;4.220656631000001;3.5;3.7;4.0;288;3.801068864;13.6376;13.9042;1010.7894;124.14621740000001;3.58171491;12.89443;1010.6894;151.3109033;3.931009415;13.6376;1006.7494;145.3430689;4.856074598999999;3.801068864;1.81023273;15.38125;1007.9094;190.0644816;1.816717286;13.3212;1008.8944;175.586072;5.772189592999999;33.19831543
1.8252165530000002;1;1.211766602;1;1.9559831540000001;1;1.89206665;1;1.867166504;1;1.84118335;1;1.133899902;1;1.5788999019999999;1;1.933533203;1;1.9535998540000001;1;1.9335;1;1.93056665;1;1.676083252;1;1.925449951;1;1.9871665040000002;1;1.5670500490000001;1;1.767199951;1;29.98033203;6.29;9.082473715;7.4;4.26499439;6.29;3.915195937;3.7;4.0;5.0;335;1.81023273;15.15005;14.869779999999999;1011.31625;64.71476289;0.768090642;14.41128;1010.88625;146.4511707;2.37346504;15.15005;1007.13625;284.78178019999996;3.801068864;1.81023273;4.821687449;15.56753;1008.57625;303.24996960000004;3.855084834;15.553370000000001;1009.17125;209.6786977;1.878292909;36.02496484
1.957633301;1;1.958383301;1;1.976783203;1;2.072733398;1;1.619916504;1;2.01093335;1;1.6862165530000002;1;2.0407666019999997;1;2.167949707;1;2.046616699;1;1.921949951;1;1.71981665;1;2.080183105;1;1.848866699;1;2.096783203;1;1.9785;1;2.014283203;1;33.19831543;6.42;9.738855399;6.9;4.722327013999999;6.42;5.712664273;4.0;5.0;5.9;329;4.821687449;15.363920000000002;14.771629999999998;1012.4994;330.6856788;4.397741998;15.698879999999999;1011.7794;300.48288189999994;4.346141831000001;15.363920000000002;1008.4444;312.917923;1.81023273;4.821687449;3.9048120560000004;15.584129999999998;1009.9394;320.0450815;5.263574708;16.221829999999997;1010.4394;300.62366360000004;3.9302911660000004;31.56509888
2.114600098;1;2.138333008;1;2.305983398;1;2.130299805;1;2.0909999999999997;1;2.236316406;1;2.080149902;1;1.92343335;1;2.094600098;1;2.136116699;1;2.1415;1;1.878050049;1;2.211216309;1;2.0685332030000003;1;2.139083008;1;2.080933105;1;2.2548164059999998;1;36.02496484;6.41;8.938276022;6.8;5.754807107;6.41;4.579618571;5.0;5.9;6.9;323;3.9048120560000004;13.933979999999998;13.76406;1013.40125;324.6434819;3.746041015;14.172270000000001;1012.81625;321.6598073;5.038776197;13.933979999999998;1009.40625;320.0651803;4.821687449;3.9048120560000004;3.106957613;14.232320000000001;1010.82125;319.8121145;4.159030362;15.035060000000001;1011.40125;317.2031908;3.6239698189999996;12.61718292
1.874783203;1;1.81775;1;2.0100332030000003;1;1.934899902;1;1.41143335;1;1.859;1;1.513716553;1;1.8326499019999998;1;1.978116699;1;2.089033203;1;1.866016602;1;1.65293335;1;1.902583252;1;1.9686999509999998;1;2.022099854;1;1.747199951;1;2.084149902;1;31.56509888;5.68;6.675207396;6.9;4.179661189;5.68;1.4239106119999998;5.9;6.9;6.3;317;3.106957613;13.4789;13.703520000000001;1014.4156;316.37268439999997;3.32587009;13.83145;1013.9306;312.3035663;3.9649421389999997;13.4789;1010.4406;313.8777743;3.9048120560000004;3.106957613;3.373733681;13.4833;1011.9056;296.2373665;3.7368709000000004;14.015039999999999;1012.5406;305.15772450000003;2.6061016340000003;16.44248267
0.597633301;1;0.52168335;1;0.76481665;1;0.7828833009999999;1;0.69343335;1;0.79243335;1;0.430983337;1;0.633866577;1;0.813016602;1;0.90818335;1;0.783616577;1;0.820716675;1;0.971666626;1;0.899783325;1;0.81875;1;0.6540832520000001;1;0.7296333009999999;1;12.61718292;4.92;5.10268663;6.3;4.251787343;4.92;6.557042484;6.9;6.3;5.7;318;3.373733681;13.2062;13.5817;1015.2906;296.21977680000003;3.578561821;13.7643;1014.7506;296.6043855;3.8946918160000004;13.2062;1011.3006;296.91826569999995;3.106957613;3.373733681;4.1399660869999995;13.23843;1012.7256;299.411236;3.8798240180000003;13.512839999999999;1013.3806;292.0610705;2.791172359;27.52733203
0.932799927;1;0.914366577;1;0.9617332759999999;1;1.144716553;1;1.14493335;1;1.1801999509999999;1;1.004016602;1;0.977283325;1;0.835633301;1;1.02593335;1;0.58075;1;0.873383301;1;0.951033325;1;1.169349854;1;0.98431665;1;0.7329832759999999;1;1.029050049;1;16.44248267;5.03;5.287933096000001;6.0;3.8939082289999996;5.03;7.474581739;6.3;5.7;7.2;320;4.1399660869999995;12.44863;12.70352;1016.0469;312.2491441;4.077763603;12.8495;1015.4919;310.62530499999997;4.561787916;12.44863;1012.0619;310.1593802;3.373733681;4.1399660869999995;3.32161422;12.6669;1013.4819;314.2462992;4.431144738;12.88613;1014.1019;311.10345099999995;3.692830556;33.70208154
1.654983154;1;1.75818335;1;1.792199951;1;1.554050049;1;1.7973332519999998;1;1.620116699;1;1.870699951;1;1.870483154;1;1.439649902;1;1.3258000490000001;1;1.376166504;1;1.763733154;1;1.4670332030000002;1;1.7452331540000001;1;1.49756665;1;1.653599854;1;1.3405;1;27.52733203;4.64;8.230885683;7.1;3.688986323;4.64;7.628698345;5.7;7.2;6.4;316;3.32161422;12.714260000000001;13.0043;1016.2681;314.5394243;3.7739648960000003;12.98184;1015.7631;317.60226989999995;3.848937137;12.714260000000001;1012.2681;306.5188099;4.1399660869999995;3.32161422;3.657231644;12.62295;1013.6981;307.80913480000004;3.4171281610000004;12.7411;1014.3531;304.01176319999996;2.3745055859999997;26.06929907
2.039633301;1;2.130633301;1;2.063083008;1;1.993550049;1;2.1364497069999997;1;1.98368335;1;2.176949707;1;2.189933105;1;1.856383301;1;1.62606665;1;2.086066406;1;1.9756499019999998;1;1.7380166019999999;1;2.056733398;1;1.8967666019999998;1;2.012099854;1;1.740383301;1;33.70208154;4.29;7.906024711000001;6.9;3.9731514669999997;4.29;8.190858857;7.2;6.4;5.7;312;3.657231644;12.3776;12.55874;1017.4481;318.5008125;3.707886572;12.6852;1016.9281;320.1431061;5.2256440280000005;12.3776;1013.4681;316.6379026;3.32161422;3.657231644;2.94356095;12.4274;1014.8631;318.5909623;3.802345402;12.55386;1015.5031;317.79716010000004;2.9203454539999996;21.78664954
1.620016602;1;1.72575;1;1.820416504;1;1.239383301;1;1.7753332519999998;1;1.638699951;1;1.777899902;1;1.910783203;1;1.4283498540000001;1;1.3406166990000001;1;1.2211333009999998;1;1.5760332030000002;1;1.045516602;1;1.70493335;1;1.4195;1;1.4368000490000001;1;1.3881333009999999;1;26.06929907;3.4;7.969427877;5.3;3.3005080560000004;3.4;7.804124857000001;6.4;5.7;4.9;307;2.94356095;11.9789;12.27188;1017.7881;317.04794710000004;2.907422385;12.569239999999999;1017.2781;315.03814960000005;4.10882164;11.9789;1013.7831;316.531955;3.657231644;2.94356095;2.208958429;11.88906;1015.1881;318.8671203;2.9381501;12.14102;1015.8481;316.8983926;2.125392659;14.77698254
1.230300049;1;1.52493335;1;1.398550049;1;1.043383301;1;1.4540500490000001;1;1.48256665;1;1.589583252;1;1.890800049;1;0.9976666259999999;1;1.24206665;1;0.9445;1;1.17218335;1;0.8351333009999999;1;1.3538498540000001;1;1.304783203;1;1.272016602;1;1.050283203;1;21.78664954;3.16;7.48608295;5.4;3.0657556919999998;3.16;8.615246754;5.7;4.9;4.3;303;2.208958429;11.69326;12.2289;1018.3394;307.7733009;2.420079081;12.27383;1017.8544;299.6492913;3.271996125;11.69326;1014.3644;306.62603019999995;2.94356095;2.208958429;2.167327415;11.8871;1015.7894;305.6794565;2.229341453;11.46865;1016.4894;300.81217339999995;1.3716758580000001;8.675766235
0.828366577;1;0.881716675;1;0.9445999759999999;1;0.750733276;1;0.990466675;1;1.099149902;1;0.952366577;1;1.165233154;1;0.813199951;1;1.182083252;1;0.49891662600000003;1;0.863783325;1;0.5369832760000001;1;0.84168335;1;0.69375;1;0.918799927;1;0.815150024;1;14.77698254;2.86;6.7444805610000005;4.7;2.5164987869999997;2.86;8.226088512999999;4.9;4.3;3.6;297;2.167327415;11.2565;11.8859;1019.00375;292.5847927;2.287811032;12.137839999999999;1018.50875;285.2519172;2.671800565;11.2565;1015.03375;285.11531610000003;2.208958429;2.167327415;1.788954528;11.06753;1016.48875;276.0468954;2.171320007;11.35122;1017.19875;262.2322595;1.4109550880000001;6.965333084
0.434849976;1;0.514516602;1;0.516633301;1;0.447666626;1;0.5916999510000001;1;0.7031165770000001;1;0.731716675;1;0.69743335;1;0.587799927;1;0.808150024;1;0.24425;1;0.418766663;1;0.346333313;1;0.427616638;1;0.561633301;1;0.31963330100000004;1;0.323950012;1;8.675766235;3.32;6.321032035;4.1;2.180236709;3.32;7.2164075389999995;4.3;3.6;3.0;291;1.788954528;11.10708;11.67788;1019.33375;282.1406546;1.94137326;11.62856;1018.88375;263.82235;1.913950076;11.10708;1015.33875;272.599805;2.167327415;1.788954528;1.613759945;11.27358;1016.77875;267.9006994;1.903625235;11.27358;1017.49375;260.60880890000004;1.172456225;4.803033112
0.39775;1;0.40204998799999997;1;0.42386663799999996;1;0.495833313;1;0.470933289;1;0.503283325;1;0.5206500239999999;1;0.588383301;1;0.49595001200000005;1;0.53618335;1;0.125333328;1;0.301099976;1;0.327833313;1;0.38581665;1;0.29409997600000004;1;0.325649963;1;0.37061663799999994;1;6.965333084;3.22;4.93798637;3.2;1.594102961;3.22;6.034928538;3.6;3.0;2.6;285;1.613759945;11.25405;11.83267;1019.9;275.601289;1.92860409;11.88198;1019.46;259.1743035;1.909432045;11.25405;1015.905;258.5252375;1.788954528;1.613759945;1.767939982;11.3527;1017.33;268.2525128;1.865087098;11.5275;1018.055;263.94744669999994;1.220142361;3.9611999210000004
0.20875;1;0.262649963;1;0.348916626;1;0.34414996299999995;1;0.272966675;1;0.357549988;1;0.37833331299999995;1;0.25934997600000004;1;0.314116638;1;0.23125;1;0.21100000000000002;1;0.259766663;1;0.23783331300000002;1;0.34879998799999995;1;0.238600006;1;0.301466675;1;0.227533325;1;4.803033112;3.29;4.501144753999999;3.5;1.967880418;3.29;5.4534495739999995;3.0;2.6;2.2;295;1.767939982;10.76357;11.43984;1019.9756;277.8202913;1.963883275;11.619530000000001;1019.5306;263.5259607;1.869650676;10.76357;1015.9506;269.5452623;1.613759945;1.767939982;1.666116705;10.7504;1017.3456;285.07354300000003;1.945669088;11.08193;1018.0756;284.0329366;1.174518033;3.661233185
0.127;1;0.21736666899999998;1;0.207600006;1;0.265;1;0.261;1;0.280866638;1;0.308549988;1;0.255;1;0.22966665600000002;1;0.268;1;0.21100000000000002;1;0.17454998800000002;1;0.17300000000000001;1;0.29;1;0.24325;1;0.198966644;1;0.25038333100000004;1;3.9611999210000004;3.77;4.48571198;2.1;1.7663672869999998;3.77;5.211449065;2.6;2.2;1.8;306;1.666116705;9.70376;10.9357;1019.9606;286.2526709;1.7909902869999998;10.837060000000001;1019.5206;266.20483959999996;1.751578001;9.70376;1015.9456;276.33592210000006;1.767939982;1.666116705;1.285713368;9.65884;1017.3506;288.5242872;1.814398899;10.1022;1018.0906;284.6206003;1.090167069;2.6568666690000002
0.17083331300000001;1;0.249;1;0.163199982;1;0.246583313;1;0.213;1;0.23775;1;0.240666656;1;0.258;1;0.132949982;1;0.24600000000000002;1;0.145;1;0.19899999999999998;1;0.20275;1;0.250716644;1;0.295450012;1;0.138666656;1;0.271666626;1;3.661233185;3.69;4.371232545;2.7;1.6800078230000002;3.69;5.121835182;2.2;1.8;1.7;316;1.285713368;9.1171;10.69717;1019.99625;287.06528629999997;1.439302777;10.3036;1019.57625;253.89939049999998;1.459547909;9.1171;1015.99625;274.24771119999997;1.666116705;1.285713368;1.212400999;8.90664;1017.42625;280.5812835;1.217931249;9.84658;1018.16625;278.4603439;0.8065840440000001;2.176550003
0.136266663;1;0.147600006;1;0.138;1;0.18;1;0.165;1;0.08800000000000001;1;0.149633331;1;0.258;1;0.062;1;0.21100000000000002;1;0.139;1;0.19899999999999998;1;0.057;1;0.126;1;0.18436666899999998;1;0.13699999999999998;1;0.27899999999999997;1;2.6568666690000002;3.01;4.105335043999999;1.1;1.7798817630000001;3.01;5.017403211;1.8;1.7;1.5;334;1.212400999;9.258939999999999;10.98452;1020.08875;290.7124009;1.419359122;10.3185;1019.65875;233.42899480000003;1.427521904;9.258939999999999;1016.08375;266.3536328;1.285713368;1.212400999;0.8348932370000001;9.01675;1017.50875;268.160121;1.124100424;9.94253;1018.24875;267.727456;0.750087335;2.118533325
0.122;1;0.132;1;0.138;1;0.18;1;0.06568333400000001;1;0.08800000000000001;1;0.07200000000000001;1;0.11886666900000001;1;0.062;1;0.21100000000000002;1;0.139;1;0.19899999999999998;1;0.057;1;0.126;1;0.05;1;0.13699999999999998;1;0.27899999999999997;1;2.176550003;2.89;3.3109146369999998;1.3;1.39349108;2.89;4.411583233;1.7;1.5;1.3;351;0.8348932370000001;10.47524;11.88296;1020.07625;289.293071;1.085251109;11.31558;1019.67625;217.10918340000003;1.14902792;10.47524;1016.07625;241.5084272;1.212400999;0.8348932370000001;0.417111047;10.3815;1017.48125;259.0080405;0.716153895;10.64077;1018.23625;262.8864133;0.467847005;1.94
0.122;1;0.132;1;0.138;1;0.18;1;0.064;1;0.08800000000000001;1;0.07200000000000001;1;0.076;1;0.062;1;0.197533325;1;0.139;1;0.19899999999999998;1;0.057;1;0.126;1;0.05;1;0.13699999999999998;1;0.27899999999999997;1;2.118533325;2.85;2.96949644;1.0;1.096746396;2.85;4.120419481;1.5;1.3;1.0;338;0.417111047;12.250630000000001;12.69448;1020.4869;279.5846747;0.8000485409999999;12.70767;1020.0819;242.4042751;0.870861296;12.250630000000001;1016.4719;277.6567898;0.8348932370000001;0.417111047;0.534472144;12.29067;1017.8669;123.0786201;0.230977858;12.48354;1018.6119;306.8556386;0.238375289;1.94
0.132;1;0.132;1;0.138;1;0.18;1;0.064;1;0.08800000000000001;1;0.07200000000000001;1;0.076;1;0.062;1;0.009000000000000001;1;0.139;1;0.19899999999999998;1;0.057;1;0.126;1;0.05;1;0.13699999999999998;1;0.27899999999999997;1;1.94;2.6;2.376272361;1.0;0.746498381;2.6;2.951063004;1.3;1.0;0.6;287;0.534472144;12.4506;12.8705;1020.475;331.19901699999997;0.290598574;12.90225;1020.075;266.3249543;0.315943968;12.4506;1016.435;31.27625031;0.417111047;0.534472144;0.718370838;12.4462;1017.805;69.66762615;0.99004508;12.7172;1018.55;69.55997261;0.7515563040000001;1.94
0.132;1;0.132;1;0.138;1;0.18;1;0.064;1;0.08800000000000001;1;0.07200000000000001;1;0.076;1;0.062;1;0.009000000000000001;1;0.139;1;0.19899999999999998;1;0.057;1;0.126;1;0.05;1;0.13699999999999998;1;0.27899999999999997;1;1.94;2.96;1.320688325;1.7;0.188582517;2.96;3.548911748;1.0;0.6;0.3;237;0.718370838;12.81533;13.14688;1020.40375;87.20205569;0.489849395;13.205470000000002;1019.99875;63.97968522;0.41513297600000004;12.81533;1016.35375;82.03083240000001;0.534472144;0.718370838;1.14469052;13.06045;1017.71875;102.9043203;1.060482158;13.246479999999998;1018.45875;103.64008259999999;1.060182199;1.94
