YVIK-YtreVikna1-G17-T4015A3 -0104;RRS.S2502.Gunit.M17 G1.AVL;DNMI_75410...........T0015A3-0120;/arome_windvel_6481_1056;DNMI_75220...........T0015A3-0120;/arome_windvel_6482_1114;DNMI_75550...........T0015A3-0120;/arome_windvel_6520_1098;STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindretn-25km;/arome_windvel_6491_1087;/arome_airtemp_6491_1087;/arome_airtemp_6495_1081;/arome_airpress_6495_1081;/arome_winddir_6495_1081;/arome_windvel_6495_1081;/arome_airtemp_6495_1096;/arome_airpress_6495_1096;/arome_winddir_6495_1096;/arome_windvel_6495_1096;/arome_airtemp_6491_1087;/arome_airpress_6491_1087;/arome_winddir_6491_1087;/arome_windvel_6491_1087;/arome_airtemp_6486_1082;/arome_airpress_6486_1082;/arome_winddir_6486_1082;/arome_windvel_6486_1082;/arome_airtemp_6486_1093;/arome_airpress_6486_1093;/arome_winddir_6486_1093;/arome_windvel_6486_1093;Target
0.682416626;1;7.1;7.107853382999999;3.8;3.095387989;8.9;8.703692333;6.4;332;3.987461717;9.324119999999999;10.0673;1010.4581;339.93041949999997;4.144404642;10.3588;1010.0131;339.009034;5.656294958999999;9.324119999999999;1006.4381;340.0103355;3.987461717;8.57656;1007.7831;337.5966256;3.267802073;8.45107;1008.4781;335.2789335;2.110581556;0.617766602
0.46766662600000003;1;10.4;6.6126618729999995;2.4;3.032295706;9.5;9.002823127000001;6.2;333;4.610105556000001;9.8268;10.341460000000001;1010.5619;344.3258051;4.556019932;10.4933;1010.0669;343.66931769999997;6.068950279;9.8268;1006.5269;342.667011;4.610105556000001;9.32583;1007.8669;342.2651751;3.970299695;9.3439;1008.5369;340.69566139999995;3.0306244710000003;0.716400024
0.617766602;1;10.1;8.491534745;2.5;2.268662541;10.1;9.411367783;6.1;334;4.503865704;9.91958;10.236469999999999;1010.2556;346.0082934;4.267467636;10.298969999999999;1009.7556;343.97045180000003;5.839072747;9.91958;1006.2056;346.1430513;4.503865704;9.262839999999999;1007.5556;347.3260002;3.701253682;9.56216;1008.2306;344.8001284;3.026516375;0.7120000000000001
0.716400024;1;8.2;8.20561413;2.1;2.990521748;9.0;9.651583879;5.9;335;4.537528716000001;10.03726;10.3102;1009.8425;340.1409463;4.26017719;10.30532;1009.3375;339.1376889;5.6899255989999995;10.03726;1005.8175;339.0750591;4.537528716000001;9.3854;1007.1875;336.9228859;3.528970169;9.6354;1007.8525;336.0303707;2.826779986;0.842516602
0.7120000000000001;1;9.0;7.7064445479999995;2.7;3.0057981;10.2;9.137194483;5.8;330;4.579603085;9.93765;10.345360000000001;1009.49;336.799504;4.532308662;10.42153;1008.98;334.27184619999997;5.907165067999999;9.93765;1005.47;335.76630919999997;4.579603085;9.75845;1006.835;336.14833369999997;4.0182434780000005;9.7848;1007.51;334.4601042;2.930675271;1.077866699
0.842516602;1;9.8;7.089247007000001;3.0;2.66989238;10.4;9.642107225;5.8;325;5.217813925;10.218160000000001;10.5878;1009.0569;331.997721;4.9600738060000005;10.55654;1008.5169;328.7823045;6.2690592689999995;10.218160000000001;1005.0469;331.30825649999997;5.217813925;10.0922;1006.4369;333.7531063;4.49411835;10.142000000000001;1007.0869;329.9608065;3.649346434;0.8706165770000001
1.077866699;1;9.4;7.420215602000001;3.1;2.621207844;10.2;9.314100906;6.2;324;5.529413581;10.81216;11.0519;1009.1475;331.5415597;5.287721908;10.86636;1008.6075;330.2164015;6.440979522;10.81216;1005.1075;330.83633660000004;5.529413581;10.9479;1006.4875;331.6592233;5.588645586;10.6852;1007.1325;331.199225;4.293664612;1.011516602
0.8706165770000001;1;9.7;7.855930837000001;4.0;3.455422139;12.0;10.28191196;6.3;323;5.856050549;10.7521;10.9069;1009.1325;332.0154717;5.53161973;10.31558;1008.6075;330.7051065;6.714753445;10.7521;1005.0775;330.7023525;5.856050549;11.0978;1006.4275;328.357153;6.102626142999999;10.84292;1007.0825;329.5778569;4.715179115;1.023099976
1.011516602;1;8.4;8.512899249;3.6;4.262285547;12.1;10.73585326;6.5;322;5.410642814;9.51528;10.08608;1009.0881;329.9411496;5.497729565;9.7848;1008.5431;327.7300082;6.847783881;9.51528;1005.0731;328.8880224;5.410642814;10.20913;1006.4331;332.67483480000004;5.946821964;10.10464;1007.1031;330.5171277;4.484036968;1.4759665530000001
1.023099976;1;9.2;8.857268216;3.7;4.76768485;10.9;11.30712624;6.6;321;5.136306412;9.48428;10.238669999999999;1009.4269;330.4517283;5.251842277;9.9003;1008.8769;327.7731105;6.517714286;9.48428;1005.4119;329.4278686;5.136306412;9.8959;1006.8169;332.8223066;5.385005494;9.7079;1007.4819;328.4100977;3.791220893;1.216383301
